timestamp,lot_id,spot_type,base_price,dynamic_price,demand_level,occupancy_rate,bookings_last_hour,competitor_avg_price,day_of_week,hour,revenue_generated,booking_conversion_rate,time_until_full
2025-01-18 12:00:00,4,car,35.0,35.0,Medium,47.4,21,37.63,5,12,735.0,0.25,105
2025-01-18 12:00:00,4,bike,10.5,10.5,Medium,47.4,21,10.21,5,12,220.5,0.25,105
2025-01-18 12:00:00,4,large,52.5,52.5,Medium,47.4,21,51.81,5,12,1102.5,0.25,105
2025-01-18 12:00:00,5,car,50.0,50.0,Medium,47.02,8,47.21,5,12,400.0,0.25,105
2025-01-18 12:00:00,5,bike,15.0,15.0,Medium,47.02,8,14.78,5,12,120.0,0.25,105
2025-01-18 12:00:00,5,large,75.0,75.0,Medium,47.02,8,70.97,5,12,600.0,0.25,105
2025-01-18 18:00:00,1,car,45.0,67.5,Critical,94.63,17,46.49,5,18,1147.5,0.167,10
2025-01-18 18:00:00,1,bike,13.5,20.25,Critical,94.63,17,13.5,5,18,344.25,0.167,10
2025-01-18 18:00:00,1,large,67.5,101.25,Critical,94.63,17,71.39,5,18,1721.25,0.167,10
2025-01-18 18:00:00,2,car,60.0,48.0,Low,19.07,6,57.75,5,18,288.0,0.312,161
2025-01-18 18:00:00,2,bike,18.0,14.4,Low,19.07,6,18.02,5,18,86.4,0.312,161
2025-01-18 18:00:00,2,large,90.0,72.0,Low,19.07,6,85.67,5,18,432.0,0.312,161
2025-01-18 18:00:00,3,car,25.0,25.0,Low,39.31,4,27.17,5,18,100.0,0.25,121
2025-01-18 18:00:00,3,bike,7.5,7.5,Low,39.31,4,7.53,5,18,30.0,0.25,121
2025-01-18 18:00:00,3,large,37.5,37.5,Low,39.31,4,35.05,5,18,150.0,0.25,121
2025-01-18 18:00:00,4,car,35.0,42.0,High,76.97,32,33.41,5,18,1344.0,0.208,46
2025-01-18 18:00:00,4,bike,10.5,12.6,High,76.97,32,9.62,5,18,403.2,0.208,46
2025-01-18 18:00:00,4,large,52.5,63.0,High,76.97,32,47.54,5,18,2016.0,0.208,46
2025-01-18 18:00:00,5,car,50.0,50.0,Medium,49.32,8,50.26,5,18,400.0,0.25,101
2025-01-18 18:00:00,5,bike,15.0,15.0,Medium,49.32,8,14.51,5,18,120.0,0.25,101
2025-01-18 18:00:00,5,large,75.0,75.0,Medium,49.32,8,81.96,5,18,600.0,0.25,101
2025-01-19 00:00:00,1,car,45.0,45.0,Medium,49.62,11,42.04,6,0,495.0,0.25,100
2025-01-19 00:00:00,1,bike,13.5,13.5,Medium,49.62,11,14.29,6,0,148.5,0.25,100
2025-01-19 00:00:00,1,large,67.5,67.5,Medium,49.62,11,65.02,6,0,742.5,0.25,100
2025-01-19 00:00:00,2,car,60.0,60.0,Low,30.2,9,56.68,6,0,540.0,0.25,139
2025-01-19 00:00:00,2,bike,18.0,18.0,Low,30.2,9,19.69,6,0,162.0,0.25,139
2025-01-19 00:00:00,2,large,90.0,90.0,Low,30.2,9,95.45,6,0,810.0,0.25,139
2025-01-19 00:00:00,3,car,25.0,25.0,Medium,63.31,7,25.65,6,0,175.0,0.25,73
2025-01-19 00:00:00,3,bike,7.5,7.5,Medium,63.31,7,7.8,6,0,52.5,0.25,73
2025-01-19 00:00:00,3,large,37.5,37.5,Medium,63.31,7,41.19,6,0,262.5,0.25,73
2025-01-19 00:00:00,4,car,35.0,52.5,Critical,98.0,37,35.65,6,0,1942.5,0.167,4
2025-01-19 00:00:00,4,bike,10.5,15.75,Critical,98.0,37,9.66,6,0,582.75,0.167,4
2025-01-19 00:00:00,4,large,52.5,78.75,Critical,98.0,37,47.93,6,0,2913.75,0.167,4
2025-01-19 00:00:00,5,car,50.0,40.0,Low,5.0,0,51.67,6,0,0.0,0.312,190
2025-01-19 00:00:00,5,bike,15.0,12.0,Low,5.0,0,15.47,6,0,0.0,0.312,190
2025-01-19 00:00:00,5,large,75.0,60.0,Low,5.0,0,78.72,6,0,0.0,0.312,190
2025-01-19 06:00:00,1,car,45.0,36.0,Low,23.46,5,41.48,6,6,180.0,0.312,153
2025-01-19 06:00:00,1,bike,13.5,10.8,Low,23.46,5,14.7,6,6,54.0,0.312,153
2025-01-19 06:00:00,1,large,67.5,54.0,Low,23.46,5,68.19,6,6,270.0,0.312,153
2025-01-19 06:00:00,2,car,60.0,48.0,Low,7.5,2,61.79,6,6,96.0,0.312,185
2025-01-19 06:00:00,2,bike,18.0,14.4,Low,7.5,2,16.33,6,6,28.8,0.312,185
2025-01-19 06:00:00,2,large,90.0,72.0,Low,7.5,2,98.3,6,6,144.0,0.312,185
2025-01-19 06:00:00,3,car,25.0,20.0,Low,9.19,1,25.31,6,6,20.0,0.312,181
2025-01-19 06:00:00,3,bike,7.5,6.0,Low,9.19,1,7.6,6,6,6.0,0.312,181
2025-01-19 06:00:00,3,large,37.5,30.0,Low,9.19,1,40.83,6,6,30.0,0.312,181
2025-01-19 06:00:00,4,car,35.0,35.0,Medium,57.91,25,38.01,6,6,875.0,0.25,84
2025-01-19 06:00:00,4,bike,10.5,10.5,Medium,57.91,25,9.91,6,6,262.5,0.25,84
2025-01-19 06:00:00,4,large,52.5,52.5,Medium,57.91,25,57.03,6,6,1312.5,0.25,84
2025-01-19 06:00:00,5,car,50.0,40.0,Low,5.96,1,52.37,6,6,40.0,0.312,188
2025-01-19 06:00:00,5,bike,15.0,12.0,Low,5.96,1,13.56,6,6,12.0,0.312,188
2025-01-19 06:00:00,5,large,75.0,60.0,Low,5.96,1,71.1,6,6,60.0,0.312,188
2025-01-19 12:00:00,1,car,45.0,54.0,High,70.65,14,44.22,6,12,756.0,0.208,58
2025-01-19 12:00:00,1,bike,13.5,16.2,High,70.65,14,13.72,6,12,226.8,0.208,58
2025-01-19 12:00:00,1,large,67.5,81.0,High,70.65,14,70.22,6,12,1134.0,0.208,58
2025-01-19 12:00:00,2,car,60.0,48.0,Low,5.0,1,56.52,6,12,48.0,0.312,190
2025-01-19 12:00:00,2,bike,18.0,14.4,Low,5.0,1,19.21,6,12,14.4,0.312,190
2025-01-19 12:00:00,2,large,90.0,72.0,Low,5.0,1,96.22,6,12,72.0,0.312,190
2025-01-19 12:00:00,3,car,25.0,25.0,Medium,55.05,6,25.67,6,12,150.0,0.25,89
2025-01-19 12:00:00,3,bike,7.5,7.5,Medium,55.05,6,8.13,6,12,45.0,0.25,89
2025-01-19 12:00:00,3,large,37.5,37.5,Medium,55.05,6,39.85,6,12,225.0,0.25,89
2025-01-19 12:00:00,4,car,35.0,52.5,Critical,94.0,35,33.05,6,12,1837.5,0.167,12
2025-01-19 12:00:00,4,bike,10.5,15.75,Critical,94.0,35,11.13,6,12,551.25,0.167,12
2025-01-19 12:00:00,4,large,52.5,78.75,Critical,94.0,35,57.26,6,12,2756.25,0.167,12
2025-01-19 12:00:00,5,car,50.0,50.0,Medium,63.4,11,46.38,6,12,550.0,0.25,73
2025-01-19 12:00:00,5,bike,15.0,15.0,Medium,63.4,11,16.44,6,12,165.0,0.25,73
2025-01-19 12:00:00,5,large,75.0,75.0,Medium,63.4,11,67.87,6,12,825.0,0.25,73
2025-01-19 18:00:00,1,car,45.0,54.0,High,73.96,15,45.2,6,18,810.0,0.208,52
2025-01-19 18:00:00,1,bike,13.5,16.2,High,73.96,15,14.24,6,18,243.0,0.208,52
2025-01-19 18:00:00,1,large,67.5,81.0,High,73.96,15,71.42,6,18,1215.0,0.208,52
2025-01-19 18:00:00,2,car,60.0,48.0,Low,5.0,1,62.82,6,18,48.0,0.312,190
2025-01-19 18:00:00,2,bike,18.0,14.4,Low,5.0,1,18.11,6,18,14.4,0.312,190
2025-01-19 18:00:00,2,large,90.0,72.0,Low,5.0,1,92.72,6,18,72.0,0.312,190
2025-01-19 18:00:00,3,car,25.0,25.0,Low,38.45,4,26.0,6,18,100.0,0.25,123
2025-01-19 18:00:00,3,bike,7.5,7.5,Low,38.45,4,7.49,6,18,30.0,0.25,123
2025-01-19 18:00:00,3,large,37.5,37.5,Low,38.45,4,38.22,6,18,150.0,0.25,123
2025-01-19 18:00:00,4,car,35.0,28.0,Low,11.51,5,37.42,6,18,140.0,0.312,176
2025-01-19 18:00:00,4,bike,10.5,8.4,Low,11.51,5,10.11,6,18,42.0,0.312,176
2025-01-19 18:00:00,4,large,52.5,42.0,Low,11.51,5,52.74,6,18,210.0,0.312,176
2025-01-19 18:00:00,5,car,50.0,40.0,Low,29.67,5,45.08,6,18,200.0,0.312,140
2025-01-19 18:00:00,5,bike,15.0,12.0,Low,29.67,5,15.56,6,18,60.0,0.312,140
2025-01-19 18:00:00,5,large,75.0,60.0,Low,29.67,5,70.43,6,18,300.0,0.312,140
2025-01-20 00:00:00,1,car,45.0,67.5,Critical,98.0,18,44.83,0,0,1215.0,0.167,4
2025-01-20 00:00:00,1,bike,13.5,20.25,Critical,98.0,18,12.72,0,0,364.5,0.167,4
2025-01-20 00:00:00,1,large,67.5,101.25,Critical,98.0,18,61.07,0,0,1822.5,0.167,4
2025-01-20 00:00:00,2,car,60.0,48.0,Low,5.0,1,59.8,0,0,48.0,0.312,190
2025-01-20 00:00:00,2,bike,18.0,14.4,Low,5.0,1,17.73,0,0,14.4,0.312,190
2025-01-20 00:00:00,2,large,90.0,72.0,Low,5.0,1,88.65,0,0,72.0,0.312,190
2025-01-20 00:00:00,3,car,25.0,37.5,Critical,98.0,9,23.54,0,0,337.5,0.167,4
2025-01-20 00:00:00,3,bike,7.5,11.25,Critical,98.0,9,8.17,0,0,101.25,0.167,4
2025-01-20 00:00:00,3,large,37.5,56.25,Critical,98.0,9,33.78,0,0,506.25,0.167,4
2025-01-20 00:00:00,4,car,35.0,52.5,Critical,98.0,37,37.74,0,0,1942.5,0.167,4
2025-01-20 00:00:00,4,bike,10.5,15.75,Critical,98.0,37,11.0,0,0,582.75,0.167,4
2025-01-20 00:00:00,4,large,52.5,78.75,Critical,98.0,37,49.06,0,0,2913.75,0.167,4
2025-01-20 00:00:00,5,car,50.0,75.0,Critical,95.79,14,49.72,0,0,1050.0,0.167,8
2025-01-20 00:00:00,5,bike,15.0,22.5,Critical,95.79,14,16.47,0,0,315.0,0.167,8
2025-01-20 00:00:00,5,large,75.0,112.5,Critical,95.79,14,77.16,0,0,1575.0,0.167,8
2025-01-20 06:00:00,1,car,45.0,54.0,High,79.34,16,41.65,0,6,864.0,0.208,41
2025-01-20 06:00:00,1,bike,13.5,16.2,High,79.34,16,13.39,0,6,259.2,0.208,41
2025-01-20 06:00:00,1,large,67.5,81.0,High,79.34,16,67.07,0,6,1296.0,0.208,41
2025-01-20 06:00:00,2,car,60.0,60.0,Low,33.09,9,63.63,0,6,540.0,0.25,133
2025-01-20 06:00:00,2,bike,18.0,18.0,Low,33.09,9,19.5,0,6,162.0,0.25,133
2025-01-20 06:00:00,2,large,90.0,90.0,Low,33.09,9,82.48,0,6,810.0,0.25,133
2025-01-20 06:00:00,3,car,25.0,25.0,Medium,58.79,7,24.07,0,6,175.0,0.25,82
2025-01-20 06:00:00,3,bike,7.5,7.5,Medium,58.79,7,7.2,0,6,52.5,0.25,82
2025-01-20 06:00:00,3,large,37.5,37.5,Medium,58.79,7,41.22,0,6,262.5,0.25,82
2025-01-20 06:00:00,4,car,35.0,52.5,Critical,98.0,37,35.41,0,6,1942.5,0.167,4
2025-01-20 06:00:00,4,bike,10.5,15.75,Critical,98.0,37,11.3,0,6,582.75,0.167,4
2025-01-20 06:00:00,4,large,52.5,78.75,Critical,98.0,37,51.72,0,6,2913.75,0.167,4
2025-01-20 06:00:00,5,car,50.0,50.0,High,68.64,12,52.23,0,6,600.0,0.25,62
2025-01-20 06:00:00,5,bike,15.0,15.0,High,68.64,12,14.36,0,6,180.0,0.25,62
2025-01-20 06:00:00,5,large,75.0,75.0,High,68.64,12,81.18,0,6,900.0,0.25,62
2025-01-20 12:00:00,1,car,45.0,67.5,Critical,95.95,18,44.6,0,12,1215.0,0.167,8
2025-01-20 12:00:00,1,bike,13.5,20.25,Critical,95.95,18,14.32,0,12,364.5,0.167,8
2025-01-20 12:00:00,1,large,67.5,101.25,Critical,95.95,18,64.2,0,12,1822.5,0.167,8
2025-01-20 12:00:00,2,car,60.0,48.0,Low,25.36,7,62.32,0,12,336.0,0.312,149
2025-01-20 12:00:00,2,bike,18.0,14.4,Low,25.36,7,17.66,0,12,100.8,0.312,149
2025-01-20 12:00:00,2,large,90.0,72.0,Low,25.36,7,81.57,0,12,504.0,0.312,149
2025-01-20 12:00:00,3,car,25.0,25.0,High,67.84,8,24.57,0,12,200.0,0.25,64
2025-01-20 12:00:00,3,bike,7.5,7.5,High,67.84,8,7.58,0,12,60.0,0.25,64
2025-01-20 12:00:00,3,large,37.5,37.5,High,67.84,8,34.89,0,12,300.0,0.25,64
2025-01-20 12:00:00,4,car,35.0,52.5,Critical,98.0,37,32.79,0,12,1942.5,0.167,4
2025-01-20 12:00:00,4,bike,10.5,15.75,Critical,98.0,37,10.43,0,12,582.75,0.167,4
2025-01-20 12:00:00,4,large,52.5,78.75,Critical,98.0,37,50.85,0,12,2913.75,0.167,4
2025-01-20 12:00:00,5,car,50.0,60.0,High,76.95,12,49.41,0,12,720.0,0.208,46
2025-01-20 12:00:00,5,bike,15.0,18.0,High,76.95,12,14.88,0,12,216.0,0.208,46
2025-01-20 12:00:00,5,large,75.0,90.0,High,76.95,12,69.6,0,12,1080.0,0.208,46
2025-01-20 18:00:00,1,car,45.0,54.0,High,77.29,16,42.13,0,18,864.0,0.208,45
2025-01-20 18:00:00,1,bike,13.5,16.2,High,77.29,16,14.44,0,18,259.2,0.208,45
2025-01-20 18:00:00,1,large,67.5,81.0,High,77.29,16,62.95,0,18,1296.0,0.208,45
2025-01-20 18:00:00,2,car,60.0,90.0,Critical,98.0,24,61.99,0,18,2160.0,0.167,4
2025-01-20 18:00:00,2,bike,18.0,27.0,Critical,98.0,24,17.71,0,18,648.0,0.167,4
2025-01-20 18:00:00,2,large,90.0,135.0,Critical,98.0,24,98.43,0,18,3240.0,0.167,4
2025-01-20 18:00:00,3,car,25.0,30.0,High,76.84,8,22.83,0,18,240.0,0.208,46
2025-01-20 18:00:00,3,bike,7.5,9.0,High,76.84,8,8.0,0,18,72.0,0.208,46
2025-01-20 18:00:00,3,large,37.5,45.0,High,76.84,8,37.44,0,18,360.0,0.208,46
2025-01-20 18:00:00,4,car,35.0,35.0,Medium,64.18,28,31.54,0,18,980.0,0.25,71
2025-01-20 18:00:00,4,bike,10.5,10.5,Medium,64.18,28,10.0,0,18,294.0,0.25,71
2025-01-20 18:00:00,4,large,52.5,52.5,Medium,64.18,28,51.53,0,18,1470.0,0.25,71
2025-01-20 18:00:00,5,car,50.0,75.0,Critical,98.0,14,48.14,0,18,1050.0,0.167,4
2025-01-20 18:00:00,5,bike,15.0,22.5,Critical,98.0,14,14.59,0,18,315.0,0.167,4
2025-01-20 18:00:00,5,large,75.0,112.5,Critical,98.0,14,81.25,0,18,1575.0,0.167,4
2025-01-21 00:00:00,1,car,45.0,36.0,Low,19.0,4,43.75,1,0,144.0,0.312,162
2025-01-21 00:00:00,1,bike,13.5,10.8,Low,19.0,4,13.28,1,0,43.2,0.312,162
2025-01-21 00:00:00,1,large,67.5,54.0,Low,19.0,4,71.03,1,0,216.0,0.312,162
2025-01-21 00:00:00,2,car,60.0,48.0,Low,12.19,3,63.53,1,0,144.0,0.312,175
2025-01-21 00:00:00,2,bike,18.0,14.4,Low,12.19,3,16.5,1,0,43.2,0.312,175
2025-01-21 00:00:00,2,large,90.0,72.0,Low,12.19,3,93.67,1,0,216.0,0.312,175
2025-01-21 00:00:00,3,car,25.0,37.5,Critical,98.0,9,24.91,1,0,337.5,0.167,4
2025-01-21 00:00:00,3,bike,7.5,11.25,Critical,98.0,9,6.95,1,0,101.25,0.167,4
2025-01-21 00:00:00,3,large,37.5,56.25,Critical,98.0,9,35.74,1,0,506.25,0.167,4
2025-01-21 00:00:00,4,car,35.0,35.0,High,68.08,30,31.82,1,0,1050.0,0.25,63
2025-01-21 00:00:00,4,bike,10.5,10.5,High,68.08,30,10.21,1,0,315.0,0.25,63
2025-01-21 00:00:00,4,large,52.5,52.5,High,68.08,30,49.93,1,0,1575.0,0.25,63
2025-01-21 00:00:00,5,car,50.0,50.0,Low,36.17,6,48.82,1,0,300.0,0.25,127
2025-01-21 00:00:00,5,bike,15.0,15.0,Low,36.17,6,15.24,1,0,90.0,0.25,127
2025-01-21 00:00:00,5,large,75.0,75.0,Low,36.17,6,78.49,1,0,450.0,0.25,127
2025-01-21 06:00:00,1,car,45.0,67.5,Critical,98.0,18,45.95,1,6,1215.0,0.167,4
2025-01-21 06:00:00,1,bike,13.5,20.25,Critical,98.0,18,13.98,1,6,364.5,0.167,4
2025-01-21 06:00:00,1,large,67.5,101.25,Critical,98.0,18,72.44,1,6,1822.5,0.167,4
2025-01-21 06:00:00,2,car,60.0,48.0,Low,28.01,8,64.49,1,6,384.0,0.312,143
2025-01-21 06:00:00,2,bike,18.0,14.4,Low,28.01,8,19.3,1,6,115.2,0.312,143
2025-01-21 06:00:00,2,large,90.0,72.0,Low,28.01,8,83.76,1,6,576.0,0.312,143
2025-01-21 06:00:00,3,car,25.0,37.5,Critical,98.0,9,23.76,1,6,337.5,0.167,4
2025-01-21 06:00:00,3,bike,7.5,11.25,Critical,98.0,9,7.5,1,6,101.25,0.167,4
2025-01-21 06:00:00,3,large,37.5,56.25,Critical,98.0,9,36.44,1,6,506.25,0.167,4
2025-01-21 06:00:00,4,car,35.0,52.5,Critical,98.0,37,32.42,1,6,1942.5,0.167,4
2025-01-21 06:00:00,4,bike,10.5,15.75,Critical,98.0,37,10.05,1,6,582.75,0.167,4
2025-01-21 06:00:00,4,large,52.5,78.75,Critical,98.0,37,57.49,1,6,2913.75,0.167,4
2025-01-21 06:00:00,5,car,50.0,50.0,Medium,40.67,7,48.47,1,6,350.0,0.25,118
2025-01-21 06:00:00,5,bike,15.0,15.0,Medium,40.67,7,14.76,1,6,105.0,0.25,118
2025-01-21 06:00:00,5,large,75.0,75.0,Medium,40.67,7,67.6,1,6,525.0,0.25,118
2025-01-21 12:00:00,1,car,45.0,67.5,Critical,86.41,16,46.97,1,12,1080.0,0.167,27
2025-01-21 12:00:00,1,bike,13.5,20.25,Critical,86.41,16,13.27,1,12,324.0,0.167,27
2025-01-21 12:00:00,1,large,67.5,101.25,Critical,86.41,16,62.14,1,12,1620.0,0.167,27
2025-01-21 12:00:00,2,car,60.0,60.0,Medium,62.14,18,65.62,1,12,1080.0,0.25,75
2025-01-21 12:00:00,2,bike,18.0,18.0,Medium,62.14,18,19.0,1,12,324.0,0.25,75
2025-01-21 12:00:00,2,large,90.0,90.0,Medium,62.14,18,94.07,1,12,1620.0,0.25,75
2025-01-21 12:00:00,3,car,25.0,25.0,Low,33.1,3,27.29,1,12,75.0,0.25,133
2025-01-21 12:00:00,3,bike,7.5,7.5,Low,33.1,3,7.36,1,12,22.5,0.25,133
2025-01-21 12:00:00,3,large,37.5,37.5,Low,33.1,3,39.14,1,12,112.5,0.25,133
2025-01-21 12:00:00,4,car,35.0,42.0,High,83.6,35,32.94,1,12,1470.0,0.208,32
2025-01-21 12:00:00,4,bike,10.5,12.6,High,83.6,35,10.91,1,12,441.0,0.208,32
2025-01-21 12:00:00,4,large,52.5,63.0,High,83.6,35,47.4,1,12,2205.0,0.208,32
2025-01-21 12:00:00,5,car,50.0,75.0,Critical,95.04,14,46.26,1,12,1050.0,0.167,9
2025-01-21 12:00:00,5,bike,15.0,22.5,Critical,95.04,14,14.78,1,12,315.0,0.167,9
2025-01-21 12:00:00,5,large,75.0,112.5,Critical,95.04,14,67.68,1,12,1575.0,0.167,9
2025-01-21 18:00:00,1,car,45.0,67.5,Critical,98.0,18,44.66,1,18,1215.0,0.167,4
2025-01-21 18:00:00,1,bike,13.5,20.25,Critical,98.0,18,13.56,1,18,364.5,0.167,4
2025-01-21 18:00:00,1,large,67.5,101.25,Critical,98.0,18,69.14,1,18,1822.5,0.167,4
2025-01-21 18:00:00,2,car,60.0,90.0,Critical,98.0,24,55.2,1,18,2160.0,0.167,4
2025-01-21 18:00:00,2,bike,18.0,27.0,Critical,98.0,24,16.85,1,18,648.0,0.167,4
2025-01-21 18:00:00,2,large,90.0,135.0,Critical,98.0,24,92.04,1,18,3240.0,0.167,4
2025-01-21 18:00:00,3,car,25.0,20.0,Low,10.42,1,25.79,1,18,20.0,0.312,179
2025-01-21 18:00:00,3,bike,7.5,6.0,Low,10.42,1,6.79,1,18,6.0,0.312,179
2025-01-21 18:00:00,3,large,37.5,30.0,Low,10.42,1,37.8,1,18,30.0,0.312,179
2025-01-21 18:00:00,4,car,35.0,52.5,Critical,98.0,37,36.99,1,18,1942.5,0.167,4
2025-01-21 18:00:00,4,bike,10.5,15.75,Critical,98.0,37,9.6,1,18,582.75,0.167,4
2025-01-21 18:00:00,4,large,52.5,78.75,Critical,98.0,37,51.59,1,18,2913.75,0.167,4
2025-01-21 18:00:00,5,car,50.0,60.0,High,82.88,13,48.27,1,18,780.0,0.208,34
2025-01-21 18:00:00,5,bike,15.0,18.0,High,82.88,13,16.24,1,18,234.0,0.208,34
2025-01-21 18:00:00,5,large,75.0,90.0,High,82.88,13,70.29,1,18,1170.0,0.208,34
2025-01-22 00:00:00,1,car,45.0,54.0,High,72.03,15,43.37,2,0,810.0,0.208,55
2025-01-22 00:00:00,1,bike,13.5,16.2,High,72.03,15,14.58,2,0,243.0,0.208,55
2025-01-22 00:00:00,1,large,67.5,81.0,High,72.03,15,65.21,2,0,1215.0,0.208,55
2025-01-22 00:00:00,2,car,60.0,48.0,Low,5.0,1,60.38,2,0,48.0,0.312,190
2025-01-22 00:00:00,2,bike,18.0,14.4,Low,5.0,1,16.32,2,0,14.4,0.312,190
2025-01-22 00:00:00,2,large,90.0,72.0,Low,5.0,1,98.73,2,0,72.0,0.312,190
2025-01-22 00:00:00,3,car,25.0,37.5,Critical,98.0,9,26.62,2,0,337.5,0.167,4
2025-01-22 00:00:00,3,bike,7.5,11.25,Critical,98.0,9,7.7,2,0,101.25,0.167,4
2025-01-22 00:00:00,3,large,37.5,56.25,Critical,98.0,9,34.21,2,0,506.25,0.167,4
2025-01-22 00:00:00,4,car,35.0,35.0,Medium,61.05,27,32.02,2,0,945.0,0.25,77
2025-01-22 00:00:00,4,bike,10.5,10.5,Medium,61.05,27,10.59,2,0,283.5,0.25,77
2025-01-22 00:00:00,4,large,52.5,52.5,Medium,61.05,27,50.24,2,0,1417.5,0.25,77
2025-01-22 00:00:00,5,car,50.0,75.0,Critical,98.0,14,51.23,2,0,1050.0,0.167,4
2025-01-22 00:00:00,5,bike,15.0,22.5,Critical,98.0,14,15.29,2,0,315.0,0.167,4
2025-01-22 00:00:00,5,large,75.0,112.5,Critical,98.0,14,80.08,2,0,1575.0,0.167,4
2025-01-22 06:00:00,1,car,45.0,67.5,Critical,98.0,18,43.03,2,6,1215.0,0.167,4
2025-01-22 06:00:00,1,bike,13.5,20.25,Critical,98.0,18,13.71,2,6,364.5,0.167,4
2025-01-22 06:00:00,1,large,67.5,101.25,Critical,98.0,18,71.24,2,6,1822.5,0.167,4
2025-01-22 06:00:00,2,car,60.0,60.0,Medium,63.54,19,59.89,2,6,1140.0,0.25,72
2025-01-22 06:00:00,2,bike,18.0,18.0,Medium,63.54,19,19.19,2,6,342.0,0.25,72
2025-01-22 06:00:00,2,large,90.0,90.0,Medium,63.54,19,83.36,2,6,1710.0,0.25,72
2025-01-22 06:00:00,3,car,25.0,37.5,Critical,87.34,8,26.17,2,6,300.0,0.167,25
2025-01-22 06:00:00,3,bike,7.5,11.25,Critical,87.34,8,8.16,2,6,90.0,0.167,25
2025-01-22 06:00:00,3,large,37.5,56.25,Critical,87.34,8,36.24,2,6,450.0,0.167,25
2025-01-22 06:00:00,4,car,35.0,42.0,High,77.85,32,34.06,2,6,1344.0,0.208,44
2025-01-22 06:00:00,4,bike,10.5,12.6,High,77.85,32,9.63,2,6,403.2,0.208,44
2025-01-22 06:00:00,4,large,52.5,63.0,High,77.85,32,53.99,2,6,2016.0,0.208,44
2025-01-22 06:00:00,5,car,50.0,60.0,High,77.34,12,50.52,2,6,720.0,0.208,45
2025-01-22 06:00:00,5,bike,15.0,18.0,High,77.34,12,13.62,2,6,216.0,0.208,45
2025-01-22 06:00:00,5,large,75.0,90.0,High,77.34,12,78.78,2,6,1080.0,0.208,45
2025-01-22 12:00:00,1,car,45.0,67.5,Critical,86.15,16,47.96,2,12,1080.0,0.167,27
2025-01-22 12:00:00,1,bike,13.5,20.25,Critical,86.15,16,14.6,2,12,324.0,0.167,27
2025-01-22 12:00:00,1,large,67.5,101.25,Critical,86.15,16,68.12,2,12,1620.0,0.167,27
2025-01-22 12:00:00,2,car,60.0,60.0,High,67.69,20,59.43,2,12,1200.0,0.25,64
2025-01-22 12:00:00,2,bike,18.0,18.0,High,67.69,20,19.35,2,12,360.0,0.25,64
2025-01-22 12:00:00,2,large,90.0,90.0,High,67.69,20,88.18,2,12,1800.0,0.25,64
2025-01-22 12:00:00,3,car,25.0,25.0,Medium,45.43,5,25.78,2,12,125.0,0.25,109
2025-01-22 12:00:00,3,bike,7.5,7.5,Medium,45.43,5,7.67,2,12,37.5,0.25,109
2025-01-22 12:00:00,3,large,37.5,37.5,Medium,45.43,5,36.54,2,12,187.5,0.25,109
2025-01-22 12:00:00,4,car,35.0,35.0,Medium,58.98,26,32.11,2,12,910.0,0.25,82
2025-01-22 12:00:00,4,bike,10.5,10.5,Medium,58.98,26,9.49,2,12,273.0,0.25,82
2025-01-22 12:00:00,4,large,52.5,52.5,Medium,58.98,26,51.75,2,12,1365.0,0.25,82
2025-01-22 12:00:00,5,car,50.0,60.0,High,84.7,14,49.81,2,12,840.0,0.208,30
2025-01-22 12:00:00,5,bike,15.0,18.0,High,84.7,14,15.97,2,12,252.0,0.208,30
2025-01-22 12:00:00,5,large,75.0,90.0,High,84.7,14,73.72,2,12,1260.0,0.208,30
2025-01-22 18:00:00,1,car,45.0,67.5,Critical,98.0,18,43.03,2,18,1215.0,0.167,4
2025-01-22 18:00:00,1,bike,13.5,20.25,Critical,98.0,18,13.4,2,18,364.5,0.167,4
2025-01-22 18:00:00,1,large,67.5,101.25,Critical,98.0,18,63.96,2,18,1822.5,0.167,4
2025-01-22 18:00:00,2,car,60.0,90.0,Critical,98.0,24,55.1,2,18,2160.0,0.167,4
2025-01-22 18:00:00,2,bike,18.0,27.0,Critical,98.0,24,16.61,2,18,648.0,0.167,4
2025-01-22 18:00:00,2,large,90.0,135.0,Critical,98.0,24,86.74,2,18,3240.0,0.167,4
2025-01-22 18:00:00,3,car,25.0,25.0,Low,33.94,4,22.56,2,18,100.0,0.25,132
2025-01-22 18:00:00,3,bike,7.5,7.5,Low,33.94,4,7.08,2,18,30.0,0.25,132
2025-01-22 18:00:00,3,large,37.5,37.5,Low,33.94,4,39.66,2,18,150.0,0.25,132
2025-01-22 18:00:00,4,car,35.0,52.5,Critical,90.79,34,33.14,2,18,1785.0,0.167,18
2025-01-22 18:00:00,4,bike,10.5,15.75,Critical,90.79,34,9.68,2,18,535.5,0.167,18
2025-01-22 18:00:00,4,large,52.5,78.75,Critical,90.79,34,57.22,2,18,2677.5,0.167,18
2025-01-22 18:00:00,5,car,50.0,75.0,Critical,98.0,14,51.22,2,18,1050.0,0.167,4
2025-01-22 18:00:00,5,bike,15.0,22.5,Critical,98.0,14,13.68,2,18,315.0,0.167,4
2025-01-22 18:00:00,5,large,75.0,112.5,Critical,98.0,14,68.43,2,18,1575.0,0.167,4
2025-01-23 00:00:00,1,car,45.0,67.5,Critical,89.24,16,46.01,3,0,1080.0,0.167,21
