user_id,booking_id,lot_id,spot_type,location,distance_from_destination,price_per_hour,duration_hours,time_of_booking,time_of_arrival,preferred_time_slot,booking_frequency,avg_duration,price_sensitivity,location_consistency,advance_booking_time,cancellation_history
75,5292,2,car,Office District,1360,60.0,2.83,2025-02-05 07:00:00,2025-02-05 17:00:00,Evening,45,3,medium,1.0,10,3
75,5293,3,car,Residential Area,713,25.0,3.32,2025-04-10 01:00:00,2025-04-10 06:00:00,Morning,45,3,medium,1.0,5,0
75,5294,4,car,Transit Hub,1230,35.0,2.34,2025-05-11 07:00:00,2025-05-11 19:00:00,Evening,45,3,medium,1.0,12,1
75,5295,3,car,Residential Area,591,25.0,3.35,2025-01-30 04:00:00,2025-01-30 07:00:00,Morning,45,3,medium,1.0,3,1
75,5296,4,car,Transit Hub,197,35.0,2.59,2025-01-27 20:00:00,2025-01-28 03:00:00,Night,45,3,medium,1.0,7,3
75,5297,4,car,Transit Hub,1253,35.0,3.88,2025-02-25 07:00:00,2025-02-25 16:00:00,Afternoon,45,3,medium,1.0,9,1
75,5298,2,car,Office District,304,60.0,2.57,2025-04-26 17:00:00,2025-04-27 01:00:00,Night,45,3,medium,1.0,8,2
75,5299,1,car,Downtown Mall,726,45.0,4.05,2025-06-10 02:00:00,2025-06-10 05:00:00,Night,45,3,medium,1.0,3,0
75,5300,4,car,Transit Hub,542,35.0,3.32,2025-04-24 08:00:00,2025-04-24 19:00:00,Evening,45,3,medium,1.0,11,4
75,5301,4,car,Transit Hub,403,35.0,3.66,2025-02-21 07:00:00,2025-02-21 19:00:00,Evening,45,3,medium,1.0,12,3
75,5302,3,car,Residential Area,1103,25.0,1.78,2025-06-10 23:00:00,2025-06-11 04:00:00,Night,45,3,medium,1.0,5,0
75,5303,2,car,Office District,638,60.0,3.5,2025-02-03 11:00:00,2025-02-03 22:00:00,Night,45,3,medium,1.0,11,4
75,5304,4,car,Transit Hub,839,35.0,4.05,2025-06-16 20:00:00,2025-06-17 07:00:00,Morning,45,3,medium,1.0,11,1
75,5305,3,car,Residential Area,223,25.0,4.18,2025-06-29 12:00:00,2025-06-29 13:00:00,Afternoon,45,3,medium,1.0,1,0
75,5306,1,car,Downtown Mall,949,45.0,3.3,2025-05-29 21:00:00,2025-05-30 00:00:00,Night,45,3,medium,1.0,3,4
76,5307,1,large,Downtown Mall,1366,67.5,1.06,2025-06-23 02:00:00,2025-06-23 07:00:00,Morning,38,3,medium,0.4,5,2
76,5308,3,large,Residential Area,1123,37.5,3.04,2025-03-19 11:00:00,2025-03-19 17:00:00,Evening,38,3,medium,0.4,6,3
76,5309,3,large,Residential Area,492,37.5,3.76,2025-04-01 01:00:00,2025-04-01 02:00:00,Night,38,3,medium,0.4,1,3
76,5310,1,large,Downtown Mall,915,67.5,3.75,2025-06-14 03:00:00,2025-06-14 07:00:00,Morning,38,3,medium,0.4,4,1
76,5311,3,large,Residential Area,1268,37.5,3.02,2025-05-03 21:00:00,2025-05-04 08:00:00,Morning,38,3,medium,0.4,11,2
76,5312,3,large,Residential Area,550,37.5,4.38,2025-05-22 07:00:00,2025-05-22 19:00:00,Evening,38,3,medium,0.4,12,1
76,5313,1,large,Downtown Mall,451,67.5,3.67,2025-04-10 16:00:00,2025-04-10 19:00:00,Evening,38,3,medium,0.4,3,1
76,5314,3,large,Residential Area,147,37.5,3.47,2025-04-04 23:00:00,2025-04-05 07:00:00,Morning,38,3,medium,0.4,8,3
76,5315,2,large,Office District,964,90.0,3.1,2025-05-07 15:00:00,2025-05-07 17:00:00,Evening,38,3,medium,0.4,2,2
76,5316,3,large,Residential Area,926,37.5,3.68,2025-04-07 09:00:00,2025-04-07 17:00:00,Evening,38,3,medium,0.4,8,1
76,5317,1,large,Downtown Mall,853,67.5,1.79,2025-05-27 13:00:00,2025-05-27 17:00:00,Evening,38,3,medium,0.4,4,3
76,5318,1,large,Downtown Mall,1185,67.5,3.46,2025-02-20 08:00:00,2025-02-20 18:00:00,Evening,38,3,medium,0.4,10,3
76,5319,4,large,Transit Hub,1065,52.5,1.78,2025-01-09 12:00:00,2025-01-09 17:00:00,Evening,38,3,medium,0.4,5,2
76,5320,3,large,Residential Area,634,37.5,3.24,2025-06-17 15:00:00,2025-06-17 19:00:00,Evening,38,3,medium,0.4,4,2
76,5321,3,large,Residential Area,991,37.5,3.86,2025-04-01 00:00:00,2025-04-01 08:00:00,Morning,38,3,medium,0.4,8,2
76,5322,1,large,Downtown Mall,541,67.5,1.95,2025-01-26 23:00:00,2025-01-27 00:00:00,Night,38,3,medium,0.4,1,3
76,5323,3,large,Residential Area,626,37.5,3.82,2025-05-28 10:00:00,2025-05-28 18:00:00,Evening,38,3,medium,0.4,8,0
76,5324,1,large,Downtown Mall,912,67.5,2.71,2025-06-09 23:00:00,2025-06-10 07:00:00,Morning,38,3,medium,0.4,8,3
76,5325,3,large,Residential Area,768,37.5,2.71,2025-04-22 10:00:00,2025-04-22 18:00:00,Evening,38,3,medium,0.4,8,1
76,5326,1,large,Downtown Mall,475,67.5,3.87,2025-02-17 01:00:00,2025-02-17 09:00:00,Morning,38,3,medium,0.4,8,1
76,5327,1,large,Downtown Mall,145,67.5,2.33,2025-01-27 20:00:00,2025-01-28 07:00:00,Morning,38,3,medium,0.4,11,2
76,5328,4,large,Transit Hub,813,52.5,2.42,2025-06-15 20:00:00,2025-06-16 03:00:00,Night,38,3,medium,0.4,7,3
76,5329,1,large,Downtown Mall,644,67.5,1.78,2025-05-05 20:00:00,2025-05-06 08:00:00,Morning,38,3,medium,0.4,12,2
76,5330,3,large,Residential Area,915,37.5,2.55,2025-03-23 08:00:00,2025-03-23 19:00:00,Evening,38,3,medium,0.4,11,2
76,5331,1,large,Downtown Mall,316,67.5,4.4,2025-02-04 21:00:00,2025-02-05 08:00:00,Morning,38,3,medium,0.4,11,3
76,5332,1,large,Downtown Mall,1424,67.5,3.88,2025-01-09 08:00:00,2025-01-09 19:00:00,Evening,38,3,medium,0.4,11,0
76,5333,3,large,Residential Area,582,37.5,2.43,2025-06-05 14:00:00,2025-06-05 15:00:00,Afternoon,38,3,medium,0.4,1,3
76,5334,1,large,Downtown Mall,552,67.5,3.05,2025-05-21 06:00:00,2025-05-21 07:00:00,Morning,38,3,medium,0.4,1,2
76,5335,3,large,Residential Area,211,37.5,4.4,2025-06-21 15:00:00,2025-06-21 17:00:00,Evening,38,3,medium,0.4,2,3
76,5336,4,large,Transit Hub,227,52.5,1.66,2025-01-03 16:00:00,2025-01-03 18:00:00,Evening,38,3,medium,0.4,2,0
76,5337,3,large,Residential Area,967,37.5,3.13,2025-03-02 14:00:00,2025-03-02 18:00:00,Evening,38,3,medium,0.4,4,2
76,5338,1,large,Downtown Mall,677,67.5,3.62,2025-06-07 21:00:00,2025-06-08 09:00:00,Morning,38,3,medium,0.4,12,3
76,5339,1,large,Downtown Mall,1376,67.5,2.93,2025-06-04 07:00:00,2025-06-04 18:00:00,Evening,38,3,medium,0.4,11,3
76,5340,1,large,Downtown Mall,995,67.5,2.18,2025-04-12 21:00:00,2025-04-13 09:00:00,Morning,38,3,medium,0.4,12,3
76,5341,3,large,Residential Area,1500,37.5,2.08,2025-03-31 15:00:00,2025-03-31 18:00:00,Evening,38,3,medium,0.4,3,0
76,5342,2,large,Office District,322,90.0,3.61,2025-03-22 00:00:00,2025-03-22 12:00:00,Afternoon,38,3,medium,0.4,12,2
76,5343,3,large,Residential Area,1364,37.5,3.94,2025-03-15 22:00:00,2025-03-16 07:00:00,Morning,38,3,medium,0.4,9,0
76,5344,1,large,Downtown Mall,1466,67.5,2.2,2025-03-08 15:00:00,2025-03-08 19:00:00,Evening,38,3,medium,0.4,4,1
77,5345,1,car,Downtown Mall,915,45.0,3.1,2025-02-03 03:00:00,2025-02-03 11:00:00,Morning,20,3,medium,0.4,8,1
77,5346,3,car,Residential Area,619,25.0,3.13,2025-05-11 13:00:00,2025-05-11 19:00:00,Evening,20,3,medium,0.4,6,1
77,5347,3,car,Residential Area,187,25.0,4.22,2025-05-13 08:00:00,2025-05-13 11:00:00,Morning,20,3,medium,0.4,3,1
77,5348,1,car,Downtown Mall,1139,45.0,4.52,2025-05-24 10:00:00,2025-05-24 12:00:00,Afternoon,20,3,medium,0.4,2,1
77,5349,3,car,Residential Area,973,25.0,2.21,2025-04-13 16:00:00,2025-04-13 21:00:00,Night,20,3,medium,0.4,5,0
77,5350,1,car,Downtown Mall,1074,45.0,3.57,2025-05-16 06:00:00,2025-05-16 14:00:00,Afternoon,20,3,medium,0.4,8,1
77,5351,3,car,Residential Area,312,25.0,3.46,2025-03-25 10:00:00,2025-03-25 15:00:00,Afternoon,20,3,medium,0.4,5,0
77,5352,3,car,Residential Area,84,25.0,4.68,2025-03-02 13:00:00,2025-03-02 15:00:00,Afternoon,20,3,medium,0.4,2,2
77,5353,1,car,Downtown Mall,512,45.0,2.43,2025-04-11 12:00:00,2025-04-11 15:00:00,Afternoon,20,3,medium,0.4,3,2
77,5354,1,car,Downtown Mall,1150,45.0,3.19,2025-05-31 15:00:00,2025-05-31 17:00:00,Evening,20,3,medium,0.4,2,2
77,5355,3,car,Residential Area,1067,25.0,1.96,2025-05-07 14:00:00,2025-05-07 19:00:00,Evening,20,3,medium,0.4,5,1
77,5356,1,car,Downtown Mall,800,45.0,2.2,2025-01-31 04:00:00,2025-01-31 08:00:00,Morning,20,3,medium,0.4,4,0
77,5357,1,car,Downtown Mall,777,45.0,3.16,2025-02-06 03:00:00,2025-02-06 06:00:00,Morning,20,3,medium,0.4,3,2
77,5358,3,car,Residential Area,1144,25.0,2.69,2025-04-27 13:00:00,2025-04-27 19:00:00,Evening,20,3,medium,0.4,6,0
77,5359,3,car,Residential Area,293,25.0,4.37,2025-01-25 23:00:00,2025-01-26 11:00:00,Morning,20,3,medium,0.4,12,1
77,5360,3,car,Residential Area,1319,25.0,2.54,2025-03-15 06:00:00,2025-03-15 16:00:00,Afternoon,20,3,medium,0.4,10,0
77,5361,3,car,Residential Area,671,25.0,1.04,2025-03-25 11:00:00,2025-03-25 20:00:00,Evening,20,3,medium,0.4,9,2
77,5362,5,car,Hospital Complex,399,50.0,2.64,2025-01-26 21:00:00,2025-01-26 23:00:00,Night,20,3,medium,0.4,2,2
77,5363,4,car,Transit Hub,789,35.0,3.27,2025-02-20 15:00:00,2025-02-20 21:00:00,Night,20,3,medium,0.4,6,2
77,5364,1,car,Downtown Mall,821,45.0,4.05,2025-05-03 03:00:00,2025-05-03 05:00:00,Night,20,3,medium,0.4,2,1
78,5365,2,car,Office District,687,60.0,5.52,2025-02-28 07:00:00,2025-03-01 09:00:00,Morning,102,8,low,0.4,26,8
78,5366,3,car,Residential Area,237,25.0,10.39,2025-03-10 12:00:00,2025-03-12 12:00:00,Afternoon,102,8,low,0.4,48,8
78,5367,1,car,Downtown Mall,163,45.0,5.41,2025-05-28 09:00:00,2025-05-28 23:00:00,Night,102,8,low,0.4,14,3
78,5368,2,car,Office District,578,60.0,7.28,2025-04-18 18:00:00,2025-04-19 10:00:00,Morning,102,8,low,0.4,16,6
78,5369,2,car,Office District,371,60.0,10.08,2025-04-22 04:00:00,2025-04-23 11:00:00,Morning,102,8,low,0.4,31,1
78,5370,4,car,Transit Hub,156,35.0,7.56,2025-03-02 17:00:00,2025-03-03 20:00:00,Evening,102,8,low,0.4,27,9
78,5371,3,car,Residential Area,405,25.0,6.46,2025-02-07 14:00:00,2025-02-08 08:00:00,Morning,102,8,low,0.4,18,1
78,5372,2,car,Office District,654,60.0,7.16,2025-01-23 21:00:00,2025-01-24 21:00:00,Night,102,8,low,0.4,24,1
78,5373,1,car,Downtown Mall,872,45.0,4.97,2025-01-26 15:00:00,2025-01-27 21:00:00,Night,102,8,low,0.4,30,1
78,5374,2,car,Office District,792,60.0,12.56,2025-01-03 06:00:00,2025-01-04 16:00:00,Afternoon,102,8,low,0.4,34,3
78,5375,4,car,Transit Hub,706,35.0,5.31,2025-03-16 00:00:00,2025-03-16 16:00:00,Afternoon,102,8,low,0.4,16,3
78,5376,2,car,Office District,71,60.0,10.65,2025-04-01 09:00:00,2025-04-02 15:00:00,Afternoon,102,8,low,0.4,30,7
78,5377,2,car,Office District,1312,60.0,7.57,2025-01-01 18:00:00,2025-01-02 09:00:00,Morning,102,8,low,0.4,15,6
78,5378,4,car,Transit Hub,985,35.0,8.28,2025-06-12 08:00:00,2025-06-13 16:00:00,Afternoon,102,8,low,0.4,32,6
78,5379,3,car,Residential Area,536,25.0,7.73,2025-05-22 11:00:00,2025-05-24 02:00:00,Night,102,8,low,0.4,39,4
78,5380,4,car,Transit Hub,426,35.0,3.64,2025-06-26 10:00:00,2025-06-28 09:00:00,Morning,102,8,low,0.4,47,9
78,5381,2,car,Office District,748,60.0,8.08,2025-06-20 14:00:00,2025-06-21 19:00:00,Evening,102,8,low,0.4,29,2
78,5382,4,car,Transit Hub,96,35.0,7.9,2025-05-01 14:00:00,2025-05-02 08:00:00,Morning,102,8,low,0.4,18,6
78,5383,5,car,Hospital Complex,1362,50.0,9.98,2025-04-18 19:00:00,2025-04-20 07:00:00,Morning,102,8,low,0.4,36,6
78,5384,2,car,Office District,1488,60.0,9.83,2025-06-13 15:00:00,2025-06-14 06:00:00,Morning,102,8,low,0.4,15,8
78,5385,2,car,Office District,302,60.0,9.34,2025-02-26 18:00:00,2025-02-27 14:00:00,Afternoon,102,8,low,0.4,20,6
78,5386,4,car,Transit Hub,361,35.0,11.48,2025-02-12 02:00:00,2025-02-12 22:00:00,Night,102,8,low,0.4,20,10
78,5387,4,car,Transit Hub,399,35.0,8.39,2025-03-10 04:00:00,2025-03-11 17:00:00,Evening,102,8,low,0.4,37,10
78,5388,5,car,Hospital Complex,831,50.0,10.6,2025-06-09 17:00:00,2025-06-11 17:00:00,Evening,102,8,low,0.4,48,2
78,5389,2,car,Office District,1223,60.0,6.01,2025-06-14 19:00:00,2025-06-16 14:00:00,Afternoon,102,8,low,0.4,43,1
78,5390,2,car,Office District,757,60.0,8.61,2025-06-24 16:00:00,2025-06-25 04:00:00,Night,102,8,low,0.4,12,9
78,5391,4,car,Transit Hub,321,35.0,5.4,2025-04-06 01:00:00,2025-04-06 21:00:00,Night,102,8,low,0.4,20,8
78,5392,2,car,Office District,348,60.0,7.35,2025-03-13 14:00:00,2025-03-14 12:00:00,Afternoon,102,8,low,0.4,22,0
78,5393,4,car,Transit Hub,745,35.0,8.26,2025-06-16 15:00:00,2025-06-18 14:00:00,Afternoon,102,8,low,0.4,47,9
78,5394,2,car,Office District,1189,60.0,7.65,2025-05-25 14:00:00,2025-05-26 14:00:00,Afternoon,102,8,low,0.4,24,7
78,5395,5,car,Hospital Complex,1299,50.0,3.78,2025-01-16 13:00:00,2025-01-17 10:00:00,Morning,102,8,low,0.4,21,5
78,5396,4,car,Transit Hub,728,35.0,7.89,2025-05-21 21:00:00,2025-05-22 11:00:00,Morning,102,8,low,0.4,14,10
78,5397,2,car,Office District,1496,60.0,5.71,2025-05-21 19:00:00,2025-05-22 08:00:00,Morning,102,8,low,0.4,13,2
78,5398,3,car,Residential Area,868,25.0,6.8,2025-01-01 03:00:00,2025-01-03 00:00:00,Night,102,8,low,0.4,45,0
78,5399,3,car,Residential Area,639,25.0,10.01,2025-03-30 18:00:00,2025-03-31 08:00:00,Morning,102,8,low,0.4,14,8
78,5400,2,car,Office District,907,60.0,8.37,2025-03-07 02:00:00,2025-03-07 14:00:00,Afternoon,102,8,low,0.4,12,5
78,5401,3,car,Residential Area,589,25.0,9.05,2025-05-23 12:00:00,2025-05-25 06:00:00,Morning,102,8,low,0.4,42,7
78,5402,1,car,Downtown Mall,1468,45.0,6.85,2025-04-29 13:00:00,2025-05-01 02:00:00,Night,102,8,low,0.4,37,9
78,5403,1,car,Downtown Mall,1236,45.0,9.0,2025-06-13 19:00:00,2025-06-14 09:00:00,Morning,102,8,low,0.4,14,0
78,5404,2,car,Office District,726,60.0,9.17,2025-04-27 02:00:00,2025-04-28 22:00:00,Night,102,8,low,0.4,44,6
78,5405,4,car,Transit Hub,242,35.0,10.23,2025-05-21 22:00:00,2025-05-22 12:00:00,Afternoon,102,8,low,0.4,14,6
78,5406,4,car,Transit Hub,501,35.0,8.82,2025-02-21 23:00:00,2025-02-22 19:00:00,Evening,102,8,low,0.4,20,8
78,5407,4,car,Transit Hub,921,35.0,7.8,2025-02-20 08:00:00,2025-02-21 18:00:00,Evening,102,8,low,0.4,34,9
78,5408,2,car,Office District,847,60.0,5.61,2025-06-17 07:00:00,2025-06-18 08:00:00,Morning,102,8,low,0.4,25,10
78,5409,1,car,Downtown Mall,1375,45.0,7.16,2025-02-08 00:00:00,2025-02-09 14:00:00,Afternoon,102,8,low,0.4,38,2
78,5410,5,car,Hospital Complex,1261,50.0,9.63,2025-04-22 02:00:00,2025-04-22 22:00:00,Night,102,8,low,0.4,20,0
78,5411,5,car,Hospital Complex,446,50.0,5.88,2025-01-23 09:00:00,2025-01-24 03:00:00,Night,102,8,low,0.4,18,8
78,5412,4,car,Transit Hub,1412,35.0,10.5,2025-06-06 16:00:00,2025-06-07 21:00:00,Night,102,8,low,0.4,29,7
78,5413,2,car,Office District,1232,60.0,7.12,2025-04-21 03:00:00,2025-04-21 20:00:00,Evening,102,8,low,0.4,17,9
78,5414,2,car,Office District,298,60.0,7.28,2025-06-04 03:00:00,2025-06-05 12:00:00,Afternoon,102,8,low,0.4,33,4
78,5415,1,car,Downtown Mall,1251,45.0,5.02,2025-04-27 03:00:00,2025-04-29 00:00:00,Night,102,8,low,0.4,45,5
78,5416,3,car,Residential Area,395,25.0,6.62,2025-03-05 03:00:00,2025-03-07 02:00:00,Night,102,8,low,0.4,47,9
78,5417,2,car,Office District,991,60.0,9.48,2025-03-07 05:00:00,2025-03-08 09:00:00,Morning,102,8,low,0.4,28,9
78,5418,4,car,Transit Hub,527,35.0,7.24,2025-04-13 08:00:00,2025-04-14 19:00:00,Evening,102,8,low,0.4,35,4
78,5419,2,car,Office District,887,60.0,8.41,2025-01-04 00:00:00,2025-01-04 17:00:00,Evening,102,8,low,0.4,17,7
78,5420,2,car,Office District,308,60.0,6.68,2025-06-07 14:00:00,2025-06-08 16:00:00,Afternoon,102,8,low,0.4,26,10
78,5421,1,car,Downtown Mall,66,45.0,5.54,2025-02-01 04:00:00,2025-02-02 23:00:00,Night,102,8,low,0.4,43,8
78,5422,4,car,Transit Hub,729,35.0,10.63,2025-05-09 08:00:00,2025-05-10 22:00:00,Night,102,8,low,0.4,38,6
78,5423,2,car,Office District,1408,60.0,10.79,2025-01-02 00:00:00,2025-01-03 11:00:00,Morning,102,8,low,0.4,35,10
78,5424,2,car,Office District,387,60.0,7.66,2025-05-04 14:00:00,2025-05-06 11:00:00,Morning,102,8,low,0.4,45,8
78,5425,1,car,Downtown Mall,1129,45.0,9.39,2025-02-20 12:00:00,2025-02-21 07:00:00,Morning,102,8,low,0.4,19,3
78,5426,4,car,Transit Hub,944,35.0,8.33,2025-02-12 22:00:00,2025-02-13 12:00:00,Afternoon,102,8,low,0.4,14,8
78,5427,4,car,Transit Hub,1043,35.0,6.69,2025-02-13 00:00:00,2025-02-14 15:00:00,Afternoon,102,8,low,0.4,39,6
78,5428,2,car,Office District,713,60.0,8.36,2025-05-09 13:00:00,2025-05-10 18:00:00,Evening,102,8,low,0.4,29,8
78,5429,4,car,Transit Hub,716,35.0,11.04,2025-06-01 14:00:00,2025-06-03 14:00:00,Afternoon,102,8,low,0.4,48,9
78,5430,2,car,Office District,781,60.0,8.03,2025-06-06 06:00:00,2025-06-07 08:00:00,Morning,102,8,low,0.4,26,10
78,5431,4,car,Transit Hub,1450,35.0,3.29,2025-05-12 06:00:00,2025-05-13 16:00:00,Afternoon,102,8,low,0.4,34,5
78,5432,2,car,Office District,612,60.0,12.14,2025-02-20 03:00:00,2025-02-21 22:00:00,Night,102,8,low,0.4,43,8
78,5433,2,car,Office District,228,60.0,6.52,2025-05-14 20:00:00,2025-05-16 01:00:00,Night,102,8,low,0.4,29,10
78,5434,4,car,Transit Hub,1450,35.0,4.86,2025-01-05 10:00:00,2025-01-06 22:00:00,Night,102,8,low,0.4,36,2
78,5435,4,car,Transit Hub,1313,35.0,12.11,2025-03-22 14:00:00,2025-03-23 09:00:00,Morning,102,8,low,0.4,19,9
78,5436,4,car,Transit Hub,599,35.0,11.2,2025-06-15 14:00:00,2025-06-16 16:00:00,Afternoon,102,8,low,0.4,26,9
78,5437,4,car,Transit Hub,1363,35.0,6.2,2025-01-20 22:00:00,2025-01-22 08:00:00,Morning,102,8,low,0.4,34,6
78,5438,2,car,Office District,1134,60.0,5.69,2025-03-29 02:00:00,2025-03-30 18:00:00,Evening,102,8,low,0.4,40,9
78,5439,2,car,Office District,473,60.0,5.14,2025-03-18 07:00:00,2025-03-20 07:00:00,Morning,102,8,low,0.4,48,5
78,5440,4,car,Transit Hub,174,35.0,10.97,2025-05-18 05:00:00,2025-05-19 04:00:00,Night,102,8,low,0.4,23,1
78,5441,2,car,Office District,720,60.0,7.03,2025-05-13 14:00:00,2025-05-14 07:00:00,Morning,102,8,low,0.4,17,9
78,5442,2,car,Office District,346,60.0,9.16,2025-04-12 06:00:00,2025-04-13 11:00:00,Morning,102,8,low,0.4,29,2
78,5443,2,car,Office District,1032,60.0,11.0,2025-06-04 17:00:00,2025-06-05 15:00:00,Afternoon,102,8,low,0.4,22,6
78,5444,2,car,Office District,942,60.0,8.96,2025-04-19 18:00:00,2025-04-20 22:00:00,Night,102,8,low,0.4,28,10
78,5445,2,car,Office District,612,60.0,12.56,2025-06-21 08:00:00,2025-06-21 22:00:00,Night,102,8,low,0.4,14,0
78,5446,2,car,Office District,664,60.0,6.48,2025-02-25 11:00:00,2025-02-26 11:00:00,Morning,102,8,low,0.4,24,8
78,5447,4,car,Transit Hub,545,35.0,7.67,2025-02-11 21:00:00,2025-02-13 13:00:00,Afternoon,102,8,low,0.4,40,5
78,5448,5,car,Hospital Complex,867,50.0,8.11,2025-01-12 09:00:00,2025-01-14 06:00:00,Morning,102,8,low,0.4,45,6
78,5449,1,car,Downtown Mall,263,45.0,7.12,2025-03-31 07:00:00,2025-04-02 02:00:00,Night,102,8,low,0.4,43,5
78,5450,4,car,Transit Hub,756,35.0,8.05,2025-01-29 06:00:00,2025-01-29 19:00:00,Evening,102,8,low,0.4,13,3
78,5451,4,car,Transit Hub,1042,35.0,5.88,2025-04-17 16:00:00,2025-04-19 07:00:00,Morning,102,8,low,0.4,39,4
78,5452,4,car,Transit Hub,1346,35.0,8.58,2025-04-07 20:00:00,2025-04-09 09:00:00,Morning,102,8,low,0.4,37,2
78,5453,2,car,Office District,859,60.0,10.5,2025-04-27 15:00:00,2025-04-28 16:00:00,Afternoon,102,8,low,0.4,25,4
78,5454,2,car,Office District,1136,60.0,6.4,2025-01-29 12:00:00,2025-01-30 09:00:00,Morning,102,8,low,0.4,21,5
78,5455,2,car,Office District,137,60.0,6.46,2025-03-07 11:00:00,2025-03-08 22:00:00,Night,102,8,low,0.4,35,2
78,5456,3,car,Residential Area,707,25.0,8.27,2025-03-07 15:00:00,2025-03-09 01:00:00,Night,102,8,low,0.4,34,10
78,5457,2,car,Office District,1190,60.0,6.14,2025-06-17 12:00:00,2025-06-18 13:00:00,Afternoon,102,8,low,0.4,25,3
78,5458,1,car,Downtown Mall,979,45.0,9.85,2025-06-08 16:00:00,2025-06-10 11:00:00,Morning,102,8,low,0.4,43,5
78,5459,3,car,Residential Area,334,25.0,8.18,2025-02-09 16:00:00,2025-02-11 15:00:00,Afternoon,102,8,low,0.4,47,1
78,5460,5,car,Hospital Complex,423,50.0,6.22,2025-01-07 06:00:00,2025-01-08 18:00:00,Evening,102,8,low,0.4,36,6
78,5461,4,car,Transit Hub,1363,35.0,10.38,2025-01-10 00:00:00,2025-01-11 18:00:00,Evening,102,8,low,0.4,42,8
78,5462,4,car,Transit Hub,1199,35.0,6.49,2025-03-02 14:00:00,2025-03-04 06:00:00,Morning,102,8,low,0.4,40,9
78,5463,4,car,Transit Hub,1034,35.0,7.17,2025-01-06 18:00:00,2025-01-07 07:00:00,Morning,102,8,low,0.4,13,5
78,5464,2,car,Office District,984,60.0,3.94,2025-03-06 06:00:00,2025-03-06 22:00:00,Night,102,8,low,0.4,16,7
78,5465,2,car,Office District,1437,60.0,5.52,2025-05-28 10:00:00,2025-05-30 10:00:00,Morning,102,8,low,0.4,48,4
78,5466,4,car,Transit Hub,471,35.0,4.98,2025-01-21 02:00:00,2025-01-22 11:00:00,Morning,102,8,low,0.4,33,10
79,5467,3,large,Residential Area,1109,37.5,5.86,2025-01-12 16:00:00,2025-01-13 19:00:00,Evening,86,8,low,0.4,27,5
79,5468,5,large,Hospital Complex,961,75.0,2.13,2025-04-08 23:00:00,2025-04-10 15:00:00,Afternoon,86,8,low,0.4,40,6
79,5469,5,large,Hospital Complex,1035,75.0,6.58,2025-02-17 06:00:00,2025-02-17 20:00:00,Evening,86,8,low,0.4,14,0
79,5470,5,large,Hospital Complex,1378,75.0,9.78,2025-03-27 16:00:00,2025-03-28 20:00:00,Evening,86,8,low,0.4,28,3
79,5471,5,large,Hospital Complex,1149,75.0,6.03,2025-06-17 23:00:00,2025-06-19 14:00:00,Afternoon,86,8,low,0.4,39,7
79,5472,3,large,Residential Area,1204,37.5,4.7,2025-06-24 02:00:00,2025-06-25 16:00:00,Afternoon,86,8,low,0.4,38,2
79,5473,5,large,Hospital Complex,1242,75.0,3.45,2025-02-22 10:00:00,2025-02-22 22:00:00,Night,86,8,low,0.4,12,4
79,5474,5,large,Hospital Complex,1047,75.0,8.19,2025-01-25 03:00:00,2025-01-25 18:00:00,Evening,86,8,low,0.4,15,6
79,5475,2,large,Office District,661,90.0,6.14,2025-06-08 21:00:00,2025-06-10 00:00:00,Night,86,8,low,0.4,27,1
79,5476,5,large,Hospital Complex,1005,75.0,7.27,2025-03-03 03:00:00,2025-03-04 20:00:00,Evening,86,8,low,0.4,41,1
79,5477,4,large,Transit Hub,274,52.5,5.3,2025-05-18 11:00:00,2025-05-19 02:00:00,Night,86,8,low,0.4,15,1
79,5478,1,large,Downtown Mall,996,67.5,9.66,2025-02-18 16:00:00,2025-02-19 20:00:00,Evening,86,8,low,0.4,28,7
79,5479,5,large,Hospital Complex,1308,75.0,7.88,2025-06-02 18:00:00,2025-06-04 00:00:00,Night,86,8,low,0.4,30,4
79,5480,3,large,Residential Area,1040,37.5,6.85,2025-01-20 17:00:00,2025-01-22 15:00:00,Afternoon,86,8,low,0.4,46,2
79,5481,5,large,Hospital Complex,739,75.0,7.65,2025-06-12 22:00:00,2025-06-14 18:00:00,Evening,86,8,low,0.4,44,6
79,5482,3,large,Residential Area,1377,37.5,3.68,2025-04-14 11:00:00,2025-04-15 16:00:00,Afternoon,86,8,low,0.4,29,7
79,5483,5,large,Hospital Complex,1378,75.0,9.5,2025-01-10 10:00:00,2025-01-11 19:00:00,Evening,86,8,low,0.4,33,5
79,5484,5,large,Hospital Complex,346,75.0,6.81,2025-01-07 10:00:00,2025-01-08 13:00:00,Afternoon,86,8,low,0.4,27,8
79,5485,5,large,Hospital Complex,86,75.0,7.49,2025-04-11 17:00:00,2025-04-13 16:00:00,Afternoon,86,8,low,0.4,47,5
79,5486,5,large,Hospital Complex,1077,75.0,8.44,2025-06-24 07:00:00,2025-06-25 18:00:00,Evening,86,8,low,0.4,35,1
79,5487,5,large,Hospital Complex,1137,75.0,7.11,2025-01-06 14:00:00,2025-01-07 11:00:00,Morning,86,8,low,0.4,21,4
79,5488,3,large,Residential Area,393,37.5,9.75,2025-04-22 00:00:00,2025-04-23 14:00:00,Afternoon,86,8,low,0.4,38,3
