timestamp,lot_id,day_of_week,hour,is_weekend,is_holiday,weather_condition,temperature,total_spots,occupied_spots,occupancy_rate,nearby_event,month,is_rush_hour
2025-02-14 19:00:00,2,4,19,0,0,Clear,17.4,200,159,79.55,0,2,1
2025-02-14 19:00:00,3,4,19,0,0,Clear,17.4,80,78,98.0,0,2,1
2025-02-14 19:00:00,4,4,19,0,0,Clear,17.4,300,232,77.42,0,2,1
2025-02-14 19:00:00,5,4,19,0,0,Clear,17.4,120,108,90.54,0,2,1
2025-02-14 20:00:00,1,4,20,0,0,Clear,9.4,150,92,61.76,0,2,0
2025-02-14 20:00:00,2,4,20,0,0,Clear,9.4,200,167,83.99,0,2,0
2025-02-14 20:00:00,3,4,20,0,0,Clear,9.4,80,60,75.58,0,2,0
2025-02-14 20:00:00,4,4,20,0,0,Clear,9.4,300,93,31.3,0,2,0
2025-02-14 20:00:00,5,4,20,0,0,Clear,9.4,120,59,49.86,0,2,0
2025-02-14 21:00:00,1,4,21,0,0,Cloudy,15.7,150,125,83.7,0,2,0
2025-02-14 21:00:00,2,4,21,0,0,Cloudy,15.7,200,10,5.0,0,2,0
2025-02-14 21:00:00,3,4,21,0,0,Cloudy,15.7,80,49,62.21,0,2,0
2025-02-14 21:00:00,4,4,21,0,0,Cloudy,15.7,300,294,98.0,0,2,0
2025-02-14 21:00:00,5,4,21,0,0,Cloudy,15.7,120,52,43.49,0,2,0
2025-02-14 22:00:00,1,4,22,0,0,Clear,7.8,150,81,54.47,0,2,0
2025-02-14 22:00:00,2,4,22,0,0,Clear,7.8,200,57,28.53,0,2,0
2025-02-14 22:00:00,3,4,22,0,0,Clear,7.8,80,78,98.0,0,2,0
2025-02-14 22:00:00,4,4,22,0,0,Clear,7.8,300,172,57.35,0,2,0
2025-02-14 22:00:00,5,4,22,0,0,Clear,7.8,120,40,34.09,0,2,0
2025-02-14 23:00:00,1,4,23,0,0,Rain,5.3,150,147,98.0,0,2,0
2025-02-14 23:00:00,2,4,23,0,0,Rain,5.3,200,25,12.57,0,2,0
2025-02-14 23:00:00,3,4,23,0,0,Rain,5.3,80,78,98.0,0,2,0
2025-02-14 23:00:00,4,4,23,0,0,Rain,5.3,300,55,18.61,0,2,0
2025-02-14 23:00:00,5,4,23,0,0,Rain,5.3,120,95,79.64,0,2,0
2025-02-15 00:00:00,1,5,0,1,0,Clear,15.3,150,59,39.36,0,2,0
2025-02-15 00:00:00,2,5,0,1,0,Clear,15.3,200,28,14.14,0,2,0
2025-02-15 00:00:00,3,5,0,1,0,Clear,15.3,80,39,49.03,0,2,0
2025-02-15 00:00:00,4,5,0,1,0,Clear,15.3,300,84,28.2,0,2,0
2025-02-15 00:00:00,5,5,0,1,0,Clear,15.3,120,22,18.55,0,2,0
2025-02-15 01:00:00,1,5,1,1,0,Clear,17.1,150,43,29.31,0,2,0
2025-02-15 01:00:00,2,5,1,1,0,Clear,17.1,200,26,13.02,0,2,0
2025-02-15 01:00:00,3,5,1,1,0,Clear,17.1,80,66,83.21,0,2,0
2025-02-15 01:00:00,4,5,1,1,0,Clear,17.1,300,88,29.39,0,2,0
2025-02-15 01:00:00,5,5,1,1,0,Clear,17.1,120,9,7.64,0,2,0
2025-02-15 02:00:00,1,5,2,1,0,Clear,5.7,150,27,18.52,0,2,0
2025-02-15 02:00:00,2,5,2,1,0,Clear,5.7,200,10,5.0,0,2,0
2025-02-15 02:00:00,3,5,2,1,0,Clear,5.7,80,40,50.1,0,2,0
2025-02-15 02:00:00,4,5,2,1,0,Clear,5.7,300,267,89.11,0,2,0
2025-02-15 02:00:00,5,5,2,1,0,Clear,5.7,120,6,5.0,0,2,0
2025-02-15 03:00:00,1,5,3,1,0,Cloudy,8.2,150,60,40.51,0,2,0
2025-02-15 03:00:00,2,5,3,1,0,Cloudy,8.2,200,99,49.89,0,2,0
2025-02-15 03:00:00,3,5,3,1,0,Cloudy,8.2,80,52,66.05,0,2,0
2025-02-15 03:00:00,4,5,3,1,0,Cloudy,8.2,300,164,54.84,0,2,0
2025-02-15 03:00:00,5,5,3,1,0,Cloudy,8.2,120,35,29.5,0,2,0
2025-02-15 04:00:00,1,5,4,1,0,Clear,12.0,150,75,50.14,0,2,0
2025-02-15 04:00:00,2,5,4,1,0,Clear,12.0,200,10,5.0,0,2,0
2025-02-15 04:00:00,3,5,4,1,0,Clear,12.0,80,34,42.99,0,2,0
2025-02-15 04:00:00,4,5,4,1,0,Clear,12.0,300,70,23.53,0,2,0
2025-02-15 04:00:00,5,5,4,1,0,Clear,12.0,120,84,70.62,0,2,0
2025-02-15 05:00:00,1,5,5,1,0,Clear,15.5,150,147,98.0,0,2,0
2025-02-15 05:00:00,2,5,5,1,0,Clear,15.5,200,10,5.0,0,2,0
2025-02-15 05:00:00,3,5,5,1,0,Clear,15.5,80,59,74.71,0,2,0
2025-02-15 05:00:00,4,5,5,1,0,Clear,15.5,300,241,80.57,0,2,0
2025-02-15 05:00:00,5,5,5,1,0,Clear,15.5,120,24,20.82,0,2,0
2025-02-15 06:00:00,1,5,6,1,0,Clear,10.9,150,104,69.63,0,2,0
2025-02-15 06:00:00,2,5,6,1,0,Clear,10.9,200,10,5.0,0,2,0
2025-02-15 06:00:00,3,5,6,1,0,Clear,10.9,80,53,67.41,0,2,0
2025-02-15 06:00:00,4,5,6,1,0,Clear,10.9,300,141,47.28,0,2,0
2025-02-15 06:00:00,5,5,6,1,0,Clear,10.9,120,51,43.17,0,2,0
2025-02-15 07:00:00,1,5,7,1,0,Snow,6.4,150,54,36.48,0,2,1
2025-02-15 07:00:00,2,5,7,1,0,Snow,6.4,200,67,33.84,0,2,1
2025-02-15 07:00:00,3,5,7,1,0,Snow,6.4,80,54,68.67,0,2,1
2025-02-15 07:00:00,4,5,7,1,0,Snow,6.4,300,23,7.87,0,2,1
2025-02-15 07:00:00,5,5,7,1,0,Snow,6.4,120,6,5.01,0,2,1
2025-02-15 08:00:00,1,5,8,1,0,Clear,16.6,150,70,47.2,0,2,1
2025-02-15 08:00:00,2,5,8,1,0,Clear,16.6,200,10,5.0,0,2,1
2025-02-15 08:00:00,3,5,8,1,0,Clear,16.6,80,11,13.78,0,2,1
2025-02-15 08:00:00,4,5,8,1,0,Clear,16.6,300,27,9.11,0,2,1
2025-02-15 08:00:00,5,5,8,1,0,Clear,16.6,120,57,47.71,0,2,1
2025-02-15 09:00:00,1,5,9,1,0,Clear,6.6,150,7,5.0,0,2,1
2025-02-15 09:00:00,2,5,9,1,0,Clear,6.6,200,43,22.0,0,2,1
2025-02-15 09:00:00,3,5,9,1,0,Clear,6.6,80,20,26.0,0,2,1
2025-02-15 09:00:00,4,5,9,1,0,Clear,6.6,300,167,55.87,0,2,1
2025-02-15 09:00:00,5,5,9,1,0,Clear,6.6,120,110,92.23,0,2,1
2025-02-15 10:00:00,1,5,10,1,0,Clear,17.4,150,81,54.3,0,2,0
2025-02-15 10:00:00,2,5,10,1,0,Clear,17.4,200,10,5.0,0,2,0
2025-02-15 10:00:00,3,5,10,1,0,Clear,17.4,80,36,45.5,0,2,0
2025-02-15 10:00:00,4,5,10,1,0,Clear,17.4,300,233,77.99,0,2,0
2025-02-15 10:00:00,5,5,10,1,0,Clear,17.4,120,80,67.05,0,2,0
2025-02-15 11:00:00,1,5,11,1,0,Clear,10.1,150,147,98.0,0,2,0
2025-02-15 11:00:00,2,5,11,1,0,Clear,10.1,200,56,28.13,0,2,0
2025-02-15 11:00:00,3,5,11,1,0,Clear,10.1,80,26,33.61,0,2,0
2025-02-15 11:00:00,4,5,11,1,0,Clear,10.1,300,206,68.84,0,2,0
2025-02-15 11:00:00,5,5,11,1,0,Clear,10.1,120,69,58.11,0,2,0
2025-02-15 12:00:00,1,5,12,1,0,Clear,6.5,150,50,33.68,0,2,0
2025-02-15 12:00:00,2,5,12,1,0,Clear,6.5,200,10,5.0,0,2,0
2025-02-15 12:00:00,3,5,12,1,0,Clear,6.5,80,41,51.31,0,2,0
2025-02-15 12:00:00,4,5,12,1,0,Clear,6.5,300,173,57.82,0,2,0
2025-02-15 12:00:00,5,5,12,1,0,Clear,6.5,120,81,67.58,0,2,0
2025-02-15 13:00:00,1,5,13,1,0,Clear,7.0,150,43,28.97,0,2,0
2025-02-15 13:00:00,2,5,13,1,0,Clear,7.0,200,10,5.0,0,2,0
2025-02-15 13:00:00,3,5,13,1,0,Clear,7.0,80,4,5.0,0,2,0
2025-02-15 13:00:00,4,5,13,1,0,Clear,7.0,300,196,65.41,0,2,0
2025-02-15 13:00:00,5,5,13,1,0,Clear,7.0,120,52,43.91,0,2,0
2025-02-15 14:00:00,1,5,14,1,0,Clear,6.9,150,83,56.0,0,2,0
2025-02-15 14:00:00,2,5,14,1,0,Clear,6.9,200,87,43.84,0,2,0
2025-02-15 14:00:00,3,5,14,1,0,Clear,6.9,80,6,8.63,0,2,0
2025-02-15 14:00:00,4,5,14,1,0,Clear,6.9,300,15,5.0,0,2,0
2025-02-15 14:00:00,5,5,14,1,0,Clear,6.9,120,6,5.0,0,2,0
2025-02-15 15:00:00,1,5,15,1,0,Clear,11.0,150,106,71.23,0,2,0
2025-02-15 15:00:00,2,5,15,1,0,Clear,11.0,200,72,36.48,0,2,0
2025-02-15 15:00:00,3,5,15,1,0,Clear,11.0,80,34,43.68,0,2,0
2025-02-15 15:00:00,4,5,15,1,0,Clear,11.0,300,105,35.29,0,2,0
2025-02-15 15:00:00,5,5,15,1,0,Clear,11.0,120,111,92.61,0,2,0
2025-02-15 16:00:00,1,5,16,1,0,Clear,16.1,150,69,46.02,0,2,0
2025-02-15 16:00:00,2,5,16,1,0,Clear,16.1,200,54,27.2,0,2,0
2025-02-15 16:00:00,3,5,16,1,0,Clear,16.1,80,29,36.91,0,2,0
2025-02-15 16:00:00,4,5,16,1,0,Clear,16.1,300,120,40.24,0,2,0
2025-02-15 16:00:00,5,5,16,1,0,Clear,16.1,120,44,37.34,0,2,0
2025-02-15 17:00:00,1,5,17,1,0,Clear,6.1,150,130,87.2,0,2,1
2025-02-15 17:00:00,2,5,17,1,0,Clear,6.1,200,85,42.92,0,2,1
2025-02-15 17:00:00,3,5,17,1,0,Clear,6.1,80,8,10.48,0,2,1
2025-02-15 17:00:00,4,5,17,1,0,Clear,6.1,300,15,5.0,0,2,1
2025-02-15 17:00:00,5,5,17,1,0,Clear,6.1,120,38,32.19,0,2,1
2025-02-15 18:00:00,1,5,18,1,0,Clear,18.1,150,103,68.78,0,2,1
2025-02-15 18:00:00,2,5,18,1,0,Clear,18.1,200,10,5.0,0,2,1
2025-02-15 18:00:00,3,5,18,1,0,Clear,18.1,80,31,39.13,0,2,1
2025-02-15 18:00:00,4,5,18,1,0,Clear,18.1,300,44,14.77,0,2,1
2025-02-15 18:00:00,5,5,18,1,0,Clear,18.1,120,79,66.14,0,2,1
2025-02-15 19:00:00,1,5,19,1,0,Clear,8.0,150,80,53.72,0,2,1
2025-02-15 19:00:00,2,5,19,1,0,Clear,8.0,200,10,5.0,0,2,1
2025-02-15 19:00:00,3,5,19,1,0,Clear,8.0,80,49,61.78,0,2,1
2025-02-15 19:00:00,4,5,19,1,0,Clear,8.0,300,125,41.89,0,2,1
2025-02-15 19:00:00,5,5,19,1,0,Clear,8.0,120,6,5.0,0,2,1
2025-02-15 20:00:00,1,5,20,1,0,Clear,7.0,150,147,98.0,0,2,0
2025-02-15 20:00:00,2,5,20,1,0,Clear,7.0,200,10,5.0,0,2,0
2025-02-15 20:00:00,3,5,20,1,0,Clear,7.0,80,53,67.07,0,2,0
2025-02-15 20:00:00,4,5,20,1,0,Clear,7.0,300,220,73.38,0,2,0
2025-02-15 20:00:00,5,5,20,1,0,Clear,7.0,120,14,12.18,0,2,0
2025-02-15 21:00:00,1,5,21,1,0,Clear,7.4,150,95,63.85,0,2,0
2025-02-15 21:00:00,2,5,21,1,0,Clear,7.4,200,10,5.0,0,2,0
2025-02-15 21:00:00,3,5,21,1,0,Clear,7.4,80,35,44.7,0,2,0
2025-02-15 21:00:00,4,5,21,1,0,Clear,7.4,300,294,98.0,0,2,0
2025-02-15 21:00:00,5,5,21,1,0,Clear,7.4,120,79,66.11,0,2,0
2025-02-15 22:00:00,1,5,22,1,0,Cloudy,7.9,150,122,81.54,0,2,0
2025-02-15 22:00:00,2,5,22,1,0,Cloudy,7.9,200,38,19.05,0,2,0
2025-02-15 22:00:00,3,5,22,1,0,Cloudy,7.9,80,18,22.84,0,2,0
2025-02-15 22:00:00,4,5,22,1,0,Cloudy,7.9,300,137,45.87,0,2,0
2025-02-15 22:00:00,5,5,22,1,0,Cloudy,7.9,120,86,71.82,0,2,0
2025-02-15 23:00:00,1,5,23,1,0,Clear,8.3,150,35,23.67,0,2,0
2025-02-15 23:00:00,2,5,23,1,0,Clear,8.3,200,61,30.88,0,2,0
2025-02-15 23:00:00,3,5,23,1,0,Clear,8.3,80,64,80.61,0,2,0
2025-02-15 23:00:00,4,5,23,1,0,Clear,8.3,300,246,82.3,0,2,0
2025-02-15 23:00:00,5,5,23,1,0,Clear,8.3,120,41,34.56,0,2,0
2025-02-16 00:00:00,1,6,0,1,0,Clear,7.4,150,121,80.89,0,2,0
2025-02-16 00:00:00,2,6,0,1,0,Clear,7.4,200,10,5.0,0,2,0
2025-02-16 00:00:00,3,6,0,1,0,Clear,7.4,80,9,11.29,0,2,0
2025-02-16 00:00:00,4,6,0,1,0,Clear,7.4,300,114,38.23,0,2,0
2025-02-16 00:00:00,5,6,0,1,0,Clear,7.4,120,19,15.94,0,2,0
2025-02-16 01:00:00,1,6,1,1,0,Clear,17.3,150,67,45.19,0,2,0
2025-02-16 01:00:00,2,6,1,1,0,Clear,17.3,200,10,5.0,0,2,0
2025-02-16 01:00:00,3,6,1,1,0,Clear,17.3,80,78,98.0,0,2,0
2025-02-16 01:00:00,4,6,1,1,0,Clear,17.3,300,33,11.07,0,2,0
2025-02-16 01:00:00,5,6,1,1,0,Clear,17.3,120,6,5.0,0,2,0
2025-02-16 02:00:00,1,6,2,1,0,Clear,17.5,150,65,43.42,0,2,0
2025-02-16 02:00:00,2,6,2,1,0,Clear,17.5,200,37,18.82,0,2,0
2025-02-16 02:00:00,3,6,2,1,0,Clear,17.5,80,72,90.09,0,2,0
2025-02-16 02:00:00,4,6,2,1,0,Clear,17.5,300,82,27.66,0,2,0
2025-02-16 02:00:00,5,6,2,1,0,Clear,17.5,120,77,65.0,0,2,0
2025-02-16 03:00:00,1,6,3,1,0,Clear,16.2,150,7,5.0,0,2,0
2025-02-16 03:00:00,2,6,3,1,0,Clear,16.2,200,82,41.06,0,2,0
2025-02-16 03:00:00,3,6,3,1,0,Clear,16.2,80,53,66.55,0,2,0
2025-02-16 03:00:00,4,6,3,1,0,Clear,16.2,300,57,19.18,0,2,0
2025-02-16 03:00:00,5,6,3,1,0,Clear,16.2,120,52,43.57,0,2,0
2025-02-16 04:00:00,1,6,4,1,0,Rain,17.0,150,39,26.01,0,2,0
2025-02-16 04:00:00,2,6,4,1,0,Rain,17.0,200,10,5.0,0,2,0
2025-02-16 04:00:00,3,6,4,1,0,Rain,17.0,80,57,72.35,0,2,0
2025-02-16 04:00:00,4,6,4,1,0,Rain,17.0,300,121,40.37,0,2,0
2025-02-16 04:00:00,5,6,4,1,0,Rain,17.0,120,59,49.79,0,2,0
2025-02-16 05:00:00,1,6,5,1,0,Clear,17.9,150,7,5.0,0,2,0
2025-02-16 05:00:00,2,6,5,1,0,Clear,17.9,200,10,5.0,0,2,0
2025-02-16 05:00:00,3,6,5,1,0,Clear,17.9,80,35,44.44,0,2,0
2025-02-16 05:00:00,4,6,5,1,0,Clear,17.9,300,91,30.64,0,2,0
2025-02-16 05:00:00,5,6,5,1,0,Clear,17.9,120,6,5.0,0,2,0
2025-02-16 06:00:00,1,6,6,1,0,Clear,9.1,150,87,58.32,0,2,0
2025-02-16 06:00:00,2,6,6,1,0,Clear,9.1,200,10,5.0,0,2,0
2025-02-16 06:00:00,3,6,6,1,0,Clear,9.1,80,46,57.62,0,2,0
2025-02-16 06:00:00,4,6,6,1,0,Clear,9.1,300,223,74.56,0,2,0
2025-02-16 06:00:00,5,6,6,1,0,Clear,9.1,120,83,69.86,0,2,0
2025-02-16 07:00:00,1,6,7,1,0,Clear,19.5,150,101,67.56,0,2,1
2025-02-16 07:00:00,2,6,7,1,0,Clear,19.5,200,10,5.0,0,2,1
2025-02-16 07:00:00,3,6,7,1,0,Clear,19.5,80,61,76.58,0,2,1
2025-02-16 07:00:00,4,6,7,1,0,Clear,19.5,300,90,30.15,0,2,1
2025-02-16 07:00:00,5,6,7,1,0,Clear,19.5,120,48,40.1,0,2,1
2025-02-16 08:00:00,1,6,8,1,0,Clear,16.2,150,123,82.33,0,2,1
2025-02-16 08:00:00,2,6,8,1,0,Clear,16.2,200,10,5.0,0,2,1
2025-02-16 08:00:00,3,6,8,1,0,Clear,16.2,80,33,42.46,0,2,1
2025-02-16 08:00:00,4,6,8,1,0,Clear,16.2,300,217,72.39,0,2,1
2025-02-16 08:00:00,5,6,8,1,0,Clear,16.2,120,101,84.29,0,2,1
2025-02-16 09:00:00,1,6,9,1,0,Clear,5.5,150,14,9.78,0,2,1
2025-02-16 09:00:00,2,6,9,1,0,Clear,5.5,200,35,17.87,0,2,1
2025-02-16 09:00:00,3,6,9,1,0,Clear,5.5,80,38,48.27,0,2,1
2025-02-16 09:00:00,4,6,9,1,0,Clear,5.5,300,174,58.3,0,2,1
2025-02-16 09:00:00,5,6,9,1,0,Clear,5.5,120,36,30.67,0,2,1
2025-02-16 10:00:00,1,6,10,1,0,Rain,9.6,150,64,43.06,0,2,0
2025-02-16 10:00:00,2,6,10,1,0,Rain,9.6,200,10,5.0,0,2,0
2025-02-16 10:00:00,3,6,10,1,0,Rain,9.6,80,56,70.45,0,2,0
2025-02-16 10:00:00,4,6,10,1,0,Rain,9.6,300,120,40.21,0,2,0
2025-02-16 10:00:00,5,6,10,1,0,Rain,9.6,120,58,49.11,0,2,0
2025-02-16 11:00:00,1,6,11,1,0,Clear,19.9,150,75,50.06,0,2,0
2025-02-16 11:00:00,2,6,11,1,0,Clear,19.9,200,30,15.07,0,2,0
2025-02-16 11:00:00,3,6,11,1,0,Clear,19.9,80,4,5.0,0,2,0
2025-02-16 11:00:00,4,6,11,1,0,Clear,19.9,300,89,29.82,0,2,0
2025-02-16 11:00:00,5,6,11,1,0,Clear,19.9,120,80,66.83,0,2,0
2025-02-16 12:00:00,1,6,12,1,0,Clear,16.4,150,81,54.15,0,2,0
2025-02-16 12:00:00,2,6,12,1,0,Clear,16.4,200,72,36.21,0,2,0
2025-02-16 12:00:00,3,6,12,1,0,Clear,16.4,80,15,19.51,0,2,0
2025-02-16 12:00:00,4,6,12,1,0,Clear,16.4,300,15,5.11,0,2,0
2025-02-16 12:00:00,5,6,12,1,0,Clear,16.4,120,65,54.2,0,2,0
2025-02-16 13:00:00,1,6,13,1,0,Clear,19.9,150,147,98.0,0,2,0
2025-02-16 13:00:00,2,6,13,1,0,Clear,19.9,200,95,47.68,0,2,0
2025-02-16 13:00:00,3,6,13,1,0,Clear,19.9,80,4,5.0,0,2,0
2025-02-16 13:00:00,4,6,13,1,0,Clear,19.9,300,15,5.0,0,2,0
2025-02-16 13:00:00,5,6,13,1,0,Clear,19.9,120,21,18.1,0,2,0
2025-02-16 14:00:00,1,6,14,1,0,Rain,19.1,150,147,98.0,0,2,0
2025-02-16 14:00:00,2,6,14,1,0,Rain,19.1,200,27,13.85,0,2,0
2025-02-16 14:00:00,3,6,14,1,0,Rain,19.1,80,16,20.95,0,2,0
2025-02-16 14:00:00,4,6,14,1,0,Rain,19.1,300,124,41.44,0,2,0
2025-02-16 14:00:00,5,6,14,1,0,Rain,19.1,120,84,70.22,0,2,0
2025-02-16 15:00:00,1,6,15,1,0,Clear,9.0,150,45,30.21,0,2,0
2025-02-16 15:00:00,2,6,15,1,0,Clear,9.0,200,149,74.51,0,2,0
2025-02-16 15:00:00,3,6,15,1,0,Clear,9.0,80,31,40.0,0,2,0
2025-02-16 15:00:00,4,6,15,1,0,Clear,9.0,300,123,41.25,0,2,0
2025-02-16 15:00:00,5,6,15,1,0,Clear,9.0,120,88,73.88,0,2,0
2025-02-16 16:00:00,1,6,16,1,0,Clear,19.0,150,84,56.22,0,2,0
2025-02-16 16:00:00,2,6,16,1,0,Clear,19.0,200,43,21.74,0,2,0
2025-02-16 16:00:00,3,6,16,1,0,Clear,19.0,80,29,36.64,0,2,0
2025-02-16 16:00:00,4,6,16,1,0,Clear,19.0,300,47,15.75,0,2,0
2025-02-16 16:00:00,5,6,16,1,0,Clear,19.0,120,112,93.98,0,2,0
2025-02-16 17:00:00,1,6,17,1,0,Rain,14.4,150,135,90.13,0,2,1
2025-02-16 17:00:00,2,6,17,1,0,Rain,14.4,200,16,8.31,0,2,1
2025-02-16 17:00:00,3,6,17,1,0,Rain,14.4,80,31,38.97,0,2,1
2025-02-16 17:00:00,4,6,17,1,0,Rain,14.4,300,184,61.65,0,2,1
2025-02-16 17:00:00,5,6,17,1,0,Rain,14.4,120,58,49.15,0,2,1
2025-02-16 18:00:00,1,6,18,1,0,Cloudy,15.5,150,72,48.1,0,2,1
2025-02-16 18:00:00,2,6,18,1,0,Cloudy,15.5,200,129,64.69,0,2,1
2025-02-16 18:00:00,3,6,18,1,0,Cloudy,15.5,80,4,5.0,0,2,1
2025-02-16 18:00:00,4,6,18,1,0,Cloudy,15.5,300,15,5.0,0,2,1
2025-02-16 18:00:00,5,6,18,1,0,Cloudy,15.5,120,109,91.36,0,2,1
2025-02-16 19:00:00,1,6,19,1,0,Rain,8.0,150,147,98.0,0,2,1
2025-02-16 19:00:00,2,6,19,1,0,Rain,8.0,200,88,44.46,0,2,1
2025-02-16 19:00:00,3,6,19,1,0,Rain,8.0,80,57,71.69,0,2,1
2025-02-16 19:00:00,4,6,19,1,0,Rain,8.0,300,294,98.0,0,2,1
2025-02-16 19:00:00,5,6,19,1,0,Rain,8.0,120,10,8.65,0,2,1
2025-02-16 20:00:00,1,6,20,1,0,Rain,14.9,150,147,98.0,0,2,0
2025-02-16 20:00:00,2,6,20,1,0,Rain,14.9,200,10,5.0,0,2,0
2025-02-16 20:00:00,3,6,20,1,0,Rain,14.9,80,52,65.19,0,2,0
2025-02-16 20:00:00,4,6,20,1,0,Rain,14.9,300,157,52.5,0,2,0
2025-02-16 20:00:00,5,6,20,1,0,Rain,14.9,120,86,72.14,0,2,0
2025-02-16 21:00:00,1,6,21,1,0,Snow,19.9,150,123,82.56,0,2,0
2025-02-16 21:00:00,2,6,21,1,0,Snow,19.9,200,68,34.44,0,2,0
2025-02-16 21:00:00,3,6,21,1,0,Snow,19.9,80,42,53.28,0,2,0
2025-02-16 21:00:00,4,6,21,1,0,Snow,19.9,300,117,39.31,0,2,0
2025-02-16 21:00:00,5,6,21,1,0,Snow,19.9,120,39,32.75,0,2,0
2025-02-16 22:00:00,1,6,22,1,0,Rain,10.5,150,97,64.8,0,2,0
2025-02-16 22:00:00,2,6,22,1,0,Rain,10.5,200,145,72.93,0,2,0
2025-02-16 22:00:00,3,6,22,1,0,Rain,10.5,80,61,77.29,0,2,0
2025-02-16 22:00:00,4,6,22,1,0,Rain,10.5,300,128,42.89,0,2,0
2025-02-16 22:00:00,5,6,22,1,0,Rain,10.5,120,65,54.4,0,2,0
2025-02-16 23:00:00,1,6,23,1,0,Snow,12.2,150,60,40.3,0,2,0
2025-02-16 23:00:00,2,6,23,1,0,Snow,12.2,200,22,11.29,0,2,0
2025-02-16 23:00:00,3,6,23,1,0,Snow,12.2,80,47,58.91,0,2,0
2025-02-16 23:00:00,4,6,23,1,0,Snow,12.2,300,65,21.87,0,2,0
2025-02-16 23:00:00,5,6,23,1,0,Snow,12.2,120,53,44.99,0,2,0
2025-02-17 00:00:00,1,0,0,0,0,Rain,12.8,150,61,41.24,0,2,0
2025-02-17 00:00:00,2,0,0,0,0,Rain,12.8,200,13,6.95,0,2,0
2025-02-17 00:00:00,3,0,0,0,0,Rain,12.8,80,78,98.0,0,2,0
2025-02-17 00:00:00,4,0,0,0,0,Rain,12.8,300,86,28.91,0,2,0
2025-02-17 00:00:00,5,0,0,0,0,Rain,12.8,120,28,24.01,0,2,0
2025-02-17 01:00:00,1,0,1,0,0,Clear,6.3,150,72,48.0,0,2,0
2025-02-17 01:00:00,2,0,1,0,0,Clear,6.3,200,17,8.99,0,2,0
2025-02-17 01:00:00,3,0,1,0,0,Clear,6.3,80,61,77.12,0,2,0
2025-02-17 01:00:00,4,0,1,0,0,Clear,6.3,300,227,75.7,0,2,0
2025-02-17 01:00:00,5,0,1,0,0,Clear,6.3,120,98,82.08,0,2,0
2025-02-17 02:00:00,1,0,2,0,0,Clear,13.5,150,119,79.43,0,2,0
2025-02-17 02:00:00,2,0,2,0,0,Clear,13.5,200,17,8.55,0,2,0
2025-02-17 02:00:00,3,0,2,0,0,Clear,13.5,80,75,94.88,0,2,0
2025-02-17 02:00:00,4,0,2,0,0,Clear,13.5,300,165,55.04,0,2,0
2025-02-17 02:00:00,5,0,2,0,0,Clear,13.5,120,50,41.94,0,2,0
2025-02-17 03:00:00,1,0,3,0,0,Clear,9.4,150,103,68.79,0,2,0
2025-02-17 03:00:00,2,0,3,0,0,Clear,9.4,200,10,5.0,0,2,0
2025-02-17 03:00:00,3,0,3,0,0,Clear,9.4,80,77,96.86,0,2,0
2025-02-17 03:00:00,4,0,3,0,0,Clear,9.4,300,239,79.97,0,2,0
2025-02-17 03:00:00,5,0,3,0,0,Clear,9.4,120,72,60.33,0,2,0
2025-02-17 04:00:00,1,0,4,0,0,Rain,6.5,150,147,98.0,0,2,0
2025-02-17 04:00:00,2,0,4,0,0,Rain,6.5,200,88,44.09,0,2,0
2025-02-17 04:00:00,3,0,4,0,0,Rain,6.5,80,78,98.0,0,2,0
2025-02-17 04:00:00,4,0,4,0,0,Rain,6.5,300,207,69.23,0,2,0
2025-02-17 04:00:00,5,0,4,0,0,Rain,6.5,120,59,49.63,0,2,0
2025-02-17 05:00:00,1,0,5,0,0,Snow,10.9,150,78,52.51,0,2,0
2025-02-17 05:00:00,2,0,5,0,0,Snow,10.9,200,64,32.3,0,2,0
2025-02-17 05:00:00,3,0,5,0,0,Snow,10.9,80,78,98.0,0,2,0
2025-02-17 05:00:00,4,0,5,0,0,Snow,10.9,300,260,86.69,0,2,0
2025-02-17 05:00:00,5,0,5,0,0,Snow,10.9,120,33,28.13,0,2,0
2025-02-17 06:00:00,1,0,6,0,0,Clear,19.1,150,87,58.1,0,2,0
2025-02-17 06:00:00,2,0,6,0,0,Clear,19.1,200,111,55.96,0,2,0
2025-02-17 06:00:00,3,0,6,0,0,Clear,19.1,80,71,89.43,0,2,0
2025-02-17 06:00:00,4,0,6,0,0,Clear,19.1,300,294,98.0,0,2,0
2025-02-17 06:00:00,5,0,6,0,0,Clear,19.1,120,97,81.45,0,2,0
2025-02-17 07:00:00,1,0,7,0,0,Clear,14.2,150,82,55.12,0,2,1
2025-02-17 07:00:00,2,0,7,0,0,Clear,14.2,200,150,75.21,0,2,1
2025-02-17 07:00:00,3,0,7,0,0,Clear,14.2,80,74,92.74,0,2,1
2025-02-17 07:00:00,4,0,7,0,0,Clear,14.2,300,282,94.23,0,2,1
2025-02-17 07:00:00,5,0,7,0,0,Clear,14.2,120,68,56.83,0,2,1
2025-02-17 08:00:00,1,0,8,0,0,Clear,15.2,150,111,74.01,0,2,1
2025-02-17 08:00:00,2,0,8,0,0,Clear,15.2,200,196,98.0,0,2,1
2025-02-17 08:00:00,3,0,8,0,0,Clear,15.2,80,11,13.98,0,2,1
2025-02-17 08:00:00,4,0,8,0,0,Clear,15.2,300,267,89.12,0,2,1
