timestamp,lot_id,day_of_week,hour,is_weekend,is_holiday,weather_condition,temperature,total_spots,occupied_spots,occupancy_rate,nearby_event,month,is_rush_hour,week_of_year,spots_available,new_bookings_this_hour,bookings_ending_this_hour,avg_duration_this_hour,rolling_avg_7days,rolling_avg_30days,peak_occupancy_next_3hrs,seasonal_index,trend_component,special_event_flag
2025-01-21 06:00:00,4,1,6,0,0,Cloudy,5.3,300,294,98.0,0,1,0,4,6,29,48,3.7,67.38,66.18,98.0,1.1,1.2433,0
2025-01-21 06:00:00,5,1,6,0,0,Cloudy,5.3,120,48,40.67,0,1,0,4,72,9,6,3.99,58.53,60.74,94.4,1.1,1.2434,0
2025-01-21 07:00:00,1,1,7,0,0,Snow,5.7,150,147,98.0,0,1,1,4,3,26,20,1.57,65.15,65.22,98.0,1.1,1.2435,0
2025-01-21 07:00:00,2,1,7,0,0,Snow,5.7,200,196,98.0,0,1,1,4,4,30,21,2.17,44.28,44.66,98.0,1.1,1.2436,0
2025-01-21 07:00:00,3,1,7,0,0,Snow,5.7,80,78,98.0,0,1,1,4,2,13,13,3.46,61.88,61.82,74.72,1.1,1.2437,0
2025-01-21 07:00:00,4,1,7,0,0,Snow,5.7,300,294,98.0,0,1,1,4,6,51,37,2.29,67.38,66.25,98.0,1.1,1.2438,0
2025-01-21 07:00:00,5,1,7,0,0,Snow,5.7,120,75,63.27,0,1,1,4,45,7,11,2.13,58.38,60.75,94.4,1.1,1.2439,0
2025-01-21 08:00:00,1,1,8,0,0,Clear,17.9,150,147,98.0,0,1,1,4,3,15,19,4.49,65.51,65.28,92.05,1.1,1.244,0
2025-01-21 08:00:00,2,1,8,0,0,Clear,17.9,200,195,97.52,0,1,1,4,5,25,22,3.51,44.41,44.77,98.0,1.1,1.2441,0
2025-01-21 08:00:00,3,1,8,0,0,Clear,17.9,80,46,58.55,0,1,1,4,34,8,5,2.32,61.64,61.81,74.72,1.1,1.2442,0
2025-01-21 08:00:00,4,1,8,0,0,Clear,17.9,300,272,90.73,0,1,1,4,28,48,24,3.66,67.34,66.3,98.0,1.1,1.2443,0
2025-01-21 08:00:00,5,1,8,0,0,Clear,17.9,120,78,65.0,0,1,1,4,42,14,9,3.58,58.46,60.75,98.0,1.1,1.2444,0
2025-01-21 09:00:00,1,1,9,0,0,Clear,8.1,150,138,92.05,0,1,1,4,12,15,13,1.86,65.81,65.34,86.41,1.1,1.2445,0
2025-01-21 09:00:00,2,1,9,0,0,Clear,8.1,200,196,98.0,0,1,1,4,4,32,24,4.24,44.41,44.88,98.0,1.1,1.2446,0
2025-01-21 09:00:00,3,1,9,0,0,Clear,8.1,80,33,41.78,0,1,1,4,47,4,3,3.1,61.66,61.77,74.72,1.1,1.2447,0
2025-01-21 09:00:00,4,1,9,0,0,Clear,8.1,300,294,98.0,0,1,1,4,6,33,30,2.25,67.34,66.36,97.12,1.1,1.2448,0
2025-01-21 09:00:00,5,1,9,0,0,Clear,8.1,120,113,94.4,0,1,1,4,7,21,15,3.31,58.44,60.82,98.0,1.1,1.2449,0
2025-01-21 10:00:00,1,1,10,0,0,Rain,16.5,150,75,50.1,0,1,0,4,75,11,12,2.75,65.75,65.31,88.9,1.1,1.245,0
2025-01-21 10:00:00,2,1,10,0,0,Rain,16.5,200,165,82.6,0,1,0,4,35,16,25,1.64,44.56,44.96,98.0,1.1,1.2451,0
2025-01-21 10:00:00,3,1,10,0,0,Rain,16.5,80,59,74.72,0,1,0,4,21,9,5,4.05,61.85,61.8,56.3,1.1,1.2452,0
2025-01-21 10:00:00,4,1,10,0,0,Rain,16.5,300,291,97.12,0,1,0,4,9,49,50,2.78,67.33,66.43,83.6,1.1,1.2453,0
2025-01-21 10:00:00,5,1,10,0,0,Rain,16.5,120,75,62.85,0,1,0,4,45,9,10,2.51,58.26,60.83,98.0,1.1,1.2454,0
2025-01-21 11:00:00,1,1,11,0,0,Clear,9.7,150,110,73.79,0,1,0,4,40,14,19,1.81,65.79,65.33,88.9,1.1,1.2455,0
2025-01-21 11:00:00,2,1,11,0,0,Clear,9.7,200,196,98.0,0,1,0,4,4,23,28,2.91,44.56,45.07,86.61,1.1,1.2456,0
2025-01-21 11:00:00,3,1,11,0,0,Clear,9.7,80,12,15.3,0,1,0,4,68,2,1,2.97,61.58,61.7,56.3,1.1,1.2457,0
2025-01-21 11:00:00,4,1,11,0,0,Clear,9.7,300,132,44.14,0,1,0,4,168,19,22,4.24,67.01,66.38,83.6,1.1,1.2458,0
2025-01-21 11:00:00,5,1,11,0,0,Clear,9.7,120,117,98.0,0,1,0,4,3,17,11,4.11,58.43,60.9,98.0,1.1,1.2459,0
2025-01-21 12:00:00,1,1,12,0,0,Clear,9.0,150,129,86.41,0,1,0,4,21,15,17,3.77,65.8,65.37,88.9,1.1,1.246,0
2025-01-21 12:00:00,2,1,12,0,0,Clear,9.0,200,124,62.14,0,1,0,4,76,22,20,2.8,44.6,45.1,98.0,1.1,1.2461,0
2025-01-21 12:00:00,3,1,12,0,0,Clear,9.0,80,26,33.1,0,1,0,4,54,4,4,4.38,61.61,61.64,56.3,1.1,1.2462,0
2025-01-21 12:00:00,4,1,12,0,0,Clear,9.0,300,250,83.6,0,1,0,4,50,45,38,2.4,67.17,66.41,84.98,1.1,1.2463,0
2025-01-21 12:00:00,5,1,12,0,0,Clear,9.0,120,114,95.04,0,1,0,4,6,17,17,1.88,58.41,60.97,98.0,1.1,1.2464,0
2025-01-21 13:00:00,1,1,13,0,0,Rain,7.7,150,133,88.9,0,1,0,4,17,16,20,2.78,65.77,65.42,70.47,1.1,1.2465,0
2025-01-21 13:00:00,2,1,13,0,0,Rain,7.7,200,173,86.61,0,1,0,4,27,32,26,2.54,44.76,45.18,98.0,1.1,1.2466,0
2025-01-21 13:00:00,3,1,13,0,0,Rain,7.7,80,45,56.3,0,1,0,4,35,5,5,2.16,61.9,61.63,45.47,1.1,1.2467,0
2025-01-21 13:00:00,4,1,13,0,0,Rain,7.7,300,186,62.33,0,1,0,4,114,31,32,2.56,67.18,66.41,85.8,1.1,1.2468,0
2025-01-21 13:00:00,5,1,13,0,0,Rain,7.7,120,111,92.61,0,1,0,4,9,12,16,2.64,58.5,61.04,98.0,1.1,1.2469,0
2025-01-21 14:00:00,1,1,14,0,0,Clear,6.6,150,76,51.22,0,1,0,4,74,11,6,3.18,65.85,65.39,72.81,1.1,1.247,0
2025-01-21 14:00:00,2,1,14,0,0,Clear,6.6,200,100,50.15,0,1,0,4,100,19,9,4.09,44.68,45.19,98.0,1.1,1.2471,0
2025-01-21 14:00:00,3,1,14,0,0,Clear,6.6,80,36,45.47,0,1,0,4,44,4,3,1.53,61.79,61.6,30.0,1.1,1.2472,0
2025-01-21 14:00:00,4,1,14,0,0,Clear,6.6,300,210,70.32,0,1,0,4,90,32,36,2.75,67.02,66.41,98.0,1.1,1.2473,0
2025-01-21 14:00:00,5,1,14,0,0,Clear,6.6,120,117,98.0,0,1,0,4,3,21,9,2.87,58.82,61.11,98.0,1.1,1.2474,0
2025-01-21 15:00:00,1,1,15,0,0,Snow,16.5,150,105,70.47,0,1,0,4,45,13,8,3.08,66.16,65.4,98.0,1.1,1.2475,0
2025-01-21 15:00:00,2,1,15,0,0,Snow,16.5,200,196,98.0,0,1,0,4,4,30,22,2.34,44.93,45.3,98.0,1.1,1.2476,0
2025-01-21 15:00:00,3,1,15,0,0,Snow,16.5,80,22,28.11,0,1,0,4,58,4,2,3.47,61.64,61.53,30.0,1.1,1.2477,0
2025-01-21 15:00:00,4,1,15,0,0,Snow,16.5,300,254,84.98,0,1,0,4,46,40,42,3.15,67.5,66.45,98.0,1.1,1.2478,0
2025-01-21 15:00:00,5,1,15,0,0,Snow,16.5,120,117,98.0,0,1,0,4,3,17,11,3.93,58.9,61.19,98.0,1.1,1.2479,0
2025-01-21 16:00:00,1,1,16,0,0,Clear,12.5,150,103,69.01,0,1,0,4,47,17,9,1.98,66.24,65.4,98.0,1.1,1.248,0
2025-01-21 16:00:00,2,1,16,0,0,Clear,12.5,200,196,98.0,0,1,0,4,4,39,18,2.68,44.93,45.41,98.0,1.1,1.2481,0
2025-01-21 16:00:00,3,1,16,0,0,Clear,12.5,80,23,30.0,0,1,0,4,57,4,3,2.79,61.67,61.47,88.91,1.1,1.2482,0
2025-01-21 16:00:00,4,1,16,0,0,Clear,12.5,300,257,85.8,0,1,0,4,43,34,41,3.74,67.42,66.49,98.0,1.1,1.2483,0
2025-01-21 16:00:00,5,1,16,0,0,Clear,12.5,120,112,93.83,0,1,0,4,8,19,17,1.78,58.96,61.25,98.0,1.1,1.2484,0
2025-01-21 17:00:00,1,1,17,0,0,Clear,19.3,150,109,72.81,0,1,1,4,41,15,17,3.18,66.29,65.42,98.0,1.1,1.2485,0
2025-01-21 17:00:00,2,1,17,0,0,Clear,19.3,200,196,98.0,0,1,1,4,4,25,30,4.48,44.93,45.51,98.0,1.1,1.2486,0
2025-01-21 17:00:00,3,1,17,0,0,Clear,19.3,80,6,7.55,0,1,1,4,74,1,0,2.98,61.48,61.36,98.0,1.1,1.2487,0
2025-01-21 17:00:00,4,1,17,0,0,Clear,19.3,300,294,98.0,0,1,1,4,6,46,25,3.47,67.42,66.55,98.0,1.1,1.2488,0
2025-01-21 17:00:00,5,1,17,0,0,Clear,19.3,120,117,98.0,0,1,1,4,3,18,11,3.45,59.18,61.32,98.0,1.1,1.2489,0
2025-01-21 18:00:00,1,1,18,0,0,Cloudy,9.7,150,147,98.0,0,1,1,4,3,19,16,3.26,66.29,65.48,98.0,1.1,1.249,0
2025-01-21 18:00:00,2,1,18,0,0,Cloudy,9.7,200,196,98.0,0,1,1,4,4,33,24,1.87,45.13,45.62,98.0,1.1,1.2491,0
2025-01-21 18:00:00,3,1,18,0,0,Cloudy,9.7,80,8,10.42,0,1,1,4,72,1,0,2.38,61.09,61.26,98.0,1.1,1.2492,0
2025-01-21 18:00:00,4,1,18,0,0,Cloudy,9.7,300,294,98.0,0,1,1,4,6,50,39,2.61,67.42,66.62,96.55,1.1,1.2493,0
2025-01-21 18:00:00,5,1,18,0,0,Cloudy,9.7,120,99,82.88,0,1,1,4,21,18,10,2.72,59.13,61.37,98.0,1.1,1.2494,0
2025-01-21 19:00:00,1,1,19,0,0,Clear,15.8,150,129,86.32,0,1,1,4,21,13,13,1.94,66.22,65.53,98.0,1.1,1.2495,0
2025-01-21 19:00:00,2,1,19,0,0,Clear,15.8,200,196,98.0,0,1,1,4,4,28,22,4.13,45.13,45.72,53.49,1.1,1.2496,0
2025-01-21 19:00:00,3,1,19,0,0,Clear,15.8,80,71,88.91,0,1,1,4,9,11,5,2.27,61.04,61.31,98.0,1.1,1.2497,0
2025-01-21 19:00:00,4,1,19,0,0,Clear,15.8,300,228,76.01,0,1,1,4,72,30,39,3.94,67.29,66.64,98.0,1.1,1.2498,0
2025-01-21 19:00:00,5,1,19,0,0,Clear,15.8,120,66,55.16,0,1,1,4,54,10,8,2.68,59.11,61.36,98.0,1.1,1.2499,0
2025-01-21 20:00:00,1,1,20,0,0,Rain,13.2,150,147,98.0,0,1,0,4,3,18,13,4.21,66.42,65.59,98.0,1.1,1.25,0
2025-01-21 20:00:00,2,1,20,0,0,Rain,13.2,200,106,53.49,0,1,0,4,94,21,12,3.81,45.07,45.74,45.4,1.1,1.2501,0
2025-01-21 20:00:00,3,1,20,0,0,Rain,13.2,80,78,98.0,0,1,0,4,2,11,8,4.36,61.04,61.39,98.0,1.1,1.2502,0
2025-01-21 20:00:00,4,1,20,0,0,Rain,13.2,300,244,81.37,0,1,0,4,56,43,43,2.55,67.46,66.67,98.0,1.1,1.2503,0
2025-01-21 20:00:00,5,1,20,0,0,Rain,13.2,120,117,98.0,0,1,0,4,3,21,14,1.59,59.31,61.43,66.87,1.1,1.2504,0
2025-01-21 21:00:00,1,1,21,0,0,Rain,15.6,150,140,93.38,0,1,0,4,10,18,12,2.56,66.46,65.65,98.0,1.1,1.2505,0
2025-01-21 21:00:00,2,1,21,0,0,Rain,15.6,200,90,45.4,0,1,0,4,110,9,16,3.48,45.14,45.74,9.38,1.1,1.2506,0
2025-01-21 21:00:00,3,1,21,0,0,Rain,15.6,80,78,98.0,0,1,0,4,2,13,7,2.27,61.42,61.46,98.0,1.1,1.2507,0
2025-01-21 21:00:00,4,1,21,0,0,Rain,15.6,300,289,96.55,0,1,0,4,11,44,34,2.26,67.74,66.72,98.0,1.1,1.2508,0
2025-01-21 21:00:00,5,1,21,0,0,Rain,15.6,120,80,66.87,0,1,0,4,40,9,6,1.81,59.29,61.44,98.0,1.1,1.2509,0
2025-01-21 22:00:00,1,1,22,0,0,Rain,6.7,150,147,98.0,0,1,0,4,3,18,16,3.34,66.94,65.71,98.0,1.1,1.251,0
2025-01-21 22:00:00,2,1,22,0,0,Rain,6.7,200,18,9.38,0,1,0,4,182,2,1,2.57,45.03,45.66,8.46,1.1,1.2511,0
2025-01-21 22:00:00,3,1,22,0,0,Rain,6.7,80,78,98.0,0,1,0,4,2,11,10,3.13,61.55,61.53,98.0,1.1,1.2512,0
2025-01-21 22:00:00,4,1,22,0,0,Rain,6.7,300,294,98.0,0,1,0,4,6,40,30,1.87,68.11,66.79,89.89,1.1,1.2513,0
2025-01-21 22:00:00,5,1,22,0,0,Rain,6.7,120,62,51.84,0,1,0,4,58,12,9,4.02,59.31,61.42,98.0,1.1,1.2514,0
2025-01-21 23:00:00,1,1,23,0,0,Cloudy,9.5,150,66,44.08,0,1,0,4,84,9,7,2.95,66.84,65.67,98.0,1.1,1.2515,0
2025-01-21 23:00:00,2,1,23,0,0,Cloudy,9.5,200,10,5.0,0,1,0,4,190,1,1,1.54,44.85,45.58,27.57,1.1,1.2516,0
2025-01-21 23:00:00,3,1,23,0,0,Cloudy,9.5,80,78,98.0,0,1,0,4,2,13,11,3.63,61.55,61.61,98.0,1.1,1.2517,0
2025-01-21 23:00:00,4,1,23,0,0,Cloudy,9.5,300,226,75.6,0,1,0,4,74,37,32,2.7,68.08,66.8,91.74,1.1,1.2518,0
2025-01-21 23:00:00,5,1,23,0,0,Cloudy,9.5,120,79,65.99,0,1,0,4,41,13,10,3.74,59.48,61.43,98.0,1.1,1.2519,0
2025-01-22 00:00:00,1,2,0,0,0,Clear,10.4,150,108,72.03,0,1,0,4,42,21,17,3.31,66.8,65.68,98.0,1.1,1.252,0
2025-01-22 00:00:00,2,2,0,0,0,Clear,10.4,200,10,5.0,0,1,0,4,190,1,1,3.36,44.7,45.5,27.57,1.1,1.2521,0
2025-01-22 00:00:00,3,2,0,0,0,Clear,10.4,80,78,98.0,0,1,0,4,2,13,6,1.83,61.7,61.68,98.0,1.1,1.2522,0
2025-01-22 00:00:00,4,2,0,0,0,Clear,10.4,300,183,61.05,0,1,0,4,117,30,21,3.92,68.04,66.79,91.74,1.1,1.2523,0
2025-01-22 00:00:00,5,2,0,0,0,Clear,10.4,120,117,98.0,0,1,0,4,3,20,12,3.78,59.77,61.5,81.58,1.1,1.2524,0
2025-01-22 01:00:00,1,2,1,0,0,Clear,19.7,150,147,98.0,0,1,0,4,3,14,13,4.12,66.8,65.74,55.74,1.1,1.2525,0
2025-01-22 01:00:00,2,2,1,0,0,Clear,19.7,200,16,8.46,0,1,0,4,184,2,2,1.95,44.65,45.43,27.57,1.1,1.2526,0
2025-01-22 01:00:00,3,2,1,0,0,Clear,19.7,80,70,88.34,0,1,0,4,10,11,6,4.14,61.65,61.73,98.0,1.1,1.2527,0
2025-01-22 01:00:00,4,2,1,0,0,Clear,19.7,300,269,89.89,0,1,0,4,31,26,26,1.93,68.07,66.84,91.74,1.1,1.2528,0
2025-01-22 01:00:00,5,2,1,0,0,Clear,19.7,120,97,81.58,0,1,0,4,23,13,16,1.76,60.11,61.54,47.04,1.1,1.2529,0
2025-01-22 02:00:00,1,2,2,0,0,Clear,11.3,150,74,49.45,0,1,0,4,76,10,6,2.13,66.77,65.71,69.2,1.1,1.253,0
2025-01-22 02:00:00,2,2,2,0,0,Clear,11.3,200,55,27.57,0,1,0,4,145,5,5,3.62,44.78,45.4,5.0,1.1,1.2531,0
2025-01-22 02:00:00,3,2,2,0,0,Clear,11.3,80,78,98.0,0,1,0,4,2,14,13,3.46,61.65,61.8,95.46,1.1,1.2532,0
2025-01-22 02:00:00,4,2,2,0,0,Clear,11.3,300,275,91.74,0,1,0,4,25,31,31,2.83,68.16,66.89,98.0,1.1,1.2533,0
2025-01-22 02:00:00,5,2,2,0,0,Clear,11.3,120,10,9.01,0,1,0,4,110,1,1,2.9,59.9,61.44,47.04,1.1,1.2534,0
2025-01-22 03:00:00,1,2,3,0,0,Clear,16.3,150,10,7.1,0,1,0,4,140,1,1,2.91,66.38,65.6,98.0,1.1,1.2535,0
2025-01-22 03:00:00,2,2,3,0,0,Clear,16.3,200,10,5.0,0,1,0,4,190,1,1,3.7,44.71,45.32,63.54,1.1,1.2536,0
2025-01-22 03:00:00,3,2,3,0,0,Clear,16.3,80,75,94.63,0,1,0,4,5,9,9,4.29,61.63,61.87,95.46,1.1,1.2537,0
2025-01-22 03:00:00,4,2,3,0,0,Clear,16.3,300,254,84.83,0,1,0,4,46,42,40,1.66,68.43,66.92,98.0,1.1,1.2538,0
2025-01-22 03:00:00,5,2,3,0,0,Clear,16.3,120,43,35.95,0,1,0,4,77,4,6,2.45,59.83,61.39,77.34,1.1,1.2539,0
2025-01-22 04:00:00,1,2,4,0,0,Clear,5.8,150,83,55.74,0,1,0,4,67,14,12,1.5,66.45,65.58,98.0,1.1,1.254,0
2025-01-22 04:00:00,2,2,4,0,0,Clear,5.8,200,10,5.0,0,1,0,4,190,1,1,2.31,44.71,45.24,98.0,1.1,1.2541,0
2025-01-22 04:00:00,3,2,4,0,0,Clear,5.8,80,58,73.13,0,1,0,4,22,7,9,1.59,61.68,61.89,98.0,1.1,1.2542,0
2025-01-22 04:00:00,4,2,4,0,0,Clear,5.8,300,234,78.03,0,1,0,4,66,28,22,1.63,68.63,66.95,98.0,1.1,1.2543,0
2025-01-22 04:00:00,5,2,4,0,0,Clear,5.8,120,56,47.04,0,1,0,4,64,6,8,3.27,59.93,61.36,80.97,1.1,1.2544,0
2025-01-22 05:00:00,1,2,5,0,0,Clear,6.8,150,103,69.2,0,1,0,4,47,14,17,2.43,66.59,65.58,98.0,1.1,1.2545,0
2025-01-22 05:00:00,2,2,5,0,0,Clear,6.8,200,10,5.0,0,1,0,4,190,1,1,1.97,44.71,45.16,98.0,1.1,1.2546,0
2025-01-22 05:00:00,3,2,5,0,0,Clear,6.8,80,76,95.46,0,1,0,4,4,11,9,1.68,61.67,61.95,98.0,1.1,1.2547,0
2025-01-22 05:00:00,4,2,5,0,0,Clear,6.8,300,294,98.0,0,1,0,4,6,38,31,1.86,68.65,67.01,98.0,1.1,1.2548,0
2025-01-22 05:00:00,5,2,5,0,0,Clear,6.8,120,6,5.0,0,1,0,4,114,0,0,4.06,59.52,61.25,98.0,1.1,1.2549,0
2025-01-22 06:00:00,1,2,6,0,0,Rain,6.7,150,147,98.0,0,1,0,4,3,24,13,3.94,66.89,65.65,98.0,1.1,1.255,0
2025-01-22 06:00:00,2,2,6,0,0,Rain,6.7,200,127,63.54,0,1,0,4,73,22,21,3.8,44.51,45.19,98.0,1.1,1.2551,0
2025-01-22 06:00:00,3,2,6,0,0,Rain,6.7,80,69,87.34,0,1,0,4,11,12,10,3.29,61.6,62.0,98.0,1.1,1.2552,0
2025-01-22 06:00:00,4,2,6,0,0,Rain,6.7,300,233,77.85,0,1,0,4,67,40,33,3.1,68.53,67.03,98.0,1.1,1.2553,0
2025-01-22 06:00:00,5,2,6,0,0,Rain,6.7,120,92,77.34,0,1,0,4,28,10,11,4.44,59.71,61.28,98.0,1.1,1.2554,0
2025-01-22 07:00:00,1,2,7,0,0,Snow,18.0,150,147,98.0,0,1,1,4,3,19,13,4.11,67.22,65.71,80.39,1.1,1.2555,0
2025-01-22 07:00:00,2,2,7,0,0,Snow,18.0,200,196,98.0,0,1,1,4,4,33,19,1.83,44.51,45.3,98.0,1.1,1.2556,0
2025-01-22 07:00:00,3,2,7,0,0,Snow,18.0,80,78,98.0,0,1,1,4,2,7,8,4.25,61.85,62.07,35.24,1.1,1.2557,0
2025-01-22 07:00:00,4,2,7,0,0,Snow,18.0,300,294,98.0,0,1,1,4,6,53,43,2.78,68.53,67.09,98.0,1.1,1.2558,0
2025-01-22 07:00:00,5,2,7,0,0,Snow,18.0,120,97,80.97,0,1,1,4,23,18,13,2.35,59.98,61.32,98.0,1.1,1.2559,0
2025-01-22 08:00:00,1,2,8,0,0,Rain,8.7,150,120,80.39,0,1,1,4,30,17,18,2.4,67.35,65.74,51.18,1.1,1.256,0
2025-01-22 08:00:00,2,2,8,0,0,Rain,8.7,200,196,98.0,0,1,1,4,4,33,20,4.47,44.51,45.4,85.91,1.1,1.2561,0
2025-01-22 08:00:00,3,2,8,0,0,Rain,8.7,80,16,20.47,0,1,1,4,64,3,2,2.66,61.66,61.99,35.24,1.1,1.2562,0
2025-01-22 08:00:00,4,2,8,0,0,Rain,8.7,300,294,98.0,0,1,1,4,6,58,25,2.7,68.53,67.15,69.53,1.1,1.2563,0
2025-01-22 08:00:00,5,2,8,0,0,Rain,8.7,120,117,98.0,0,1,1,4,3,13,11,3.16,60.14,61.39,98.0,1.1,1.2564,0
2025-01-22 09:00:00,1,2,9,0,0,Clear,17.4,150,76,51.18,0,1,1,4,74,10,7,3.83,67.56,65.71,86.15,1.1,1.2565,0
2025-01-22 09:00:00,2,2,9,0,0,Clear,17.4,200,155,77.95,0,1,1,4,45,18,20,3.79,44.39,45.46,85.91,1.1,1.2566,0
2025-01-22 09:00:00,3,2,9,0,0,Clear,17.4,80,16,20.01,0,1,1,4,64,2,2,2.99,61.75,61.91,45.43,1.1,1.2567,0
2025-01-22 09:00:00,4,2,9,0,0,Clear,17.4,300,198,66.22,0,1,1,4,102,21,34,2.57,68.34,67.15,69.53,1.1,1.2568,0
2025-01-22 09:00:00,5,2,9,0,0,Clear,17.4,120,115,96.29,0,1,1,4,5,22,13,4.4,60.25,61.46,98.0,1.1,1.2569,0
2025-01-22 10:00:00,1,2,10,0,0,Clear,10.7,150,19,13.11,0,1,0,4,131,3,2,2.46,67.3,65.61,86.15,1.1,1.257,0
2025-01-22 10:00:00,2,2,10,0,0,Clear,10.7,200,151,75.85,0,1,0,4,49,22,18,2.98,44.27,45.52,85.91,1.1,1.2571,0
2025-01-22 10:00:00,3,2,10,0,0,Clear,10.7,80,28,35.24,0,1,0,4,52,3,4,4.02,61.68,61.86,50.15,1.1,1.2572,0
2025-01-22 10:00:00,4,2,10,0,0,Clear,10.7,300,170,56.83,0,1,0,4,130,22,20,3.31,68.24,67.13,69.53,1.1,1.2573,0
2025-01-22 10:00:00,5,2,10,0,0,Clear,10.7,120,70,58.44,0,1,0,4,50,8,10,3.15,60.02,61.45,98.0,1.1,1.2574,0
2025-01-22 11:00:00,1,2,11,0,0,Clear,16.7,150,53,35.69,0,1,0,4,97,7,4,2.03,67.36,65.55,86.15,1.1,1.2575,0
2025-01-22 11:00:00,2,2,11,0,0,Clear,16.7,200,171,85.91,0,1,0,4,29,32,19,3.38,44.2,45.6,85.59,1.1,1.2576,0
2025-01-22 11:00:00,3,2,11,0,0,Clear,16.7,80,13,16.87,0,1,0,4,67,2,1,2.66,61.46,61.77,50.15,1.1,1.2577,0
2025-01-22 11:00:00,4,2,11,0,0,Clear,16.7,300,208,69.53,0,1,0,4,92,39,29,2.98,68.42,67.13,77.84,1.1,1.2578,0
2025-01-22 11:00:00,5,2,11,0,0,Clear,16.7,120,117,98.0,0,1,0,4,3,22,13,3.35,60.14,61.52,85.37,1.1,1.2579,0
2025-01-22 12:00:00,1,2,12,0,0,Clear,19.3,150,129,86.15,0,1,0,4,21,18,11,3.87,67.4,65.59,74.08,1.1,1.258,0
2025-01-22 12:00:00,2,2,12,0,0,Clear,19.3,200,135,67.69,0,1,0,4,65,21,12,1.56,44.02,45.64,85.59,1.1,1.2581,0
2025-01-22 12:00:00,3,2,12,0,0,Clear,19.3,80,36,45.43,0,1,0,4,44,6,4,2.12,61.34,61.74,55.35,1.1,1.2582,0
2025-01-22 12:00:00,4,2,12,0,0,Clear,19.3,300,176,58.98,0,1,0,4,124,33,21,3.61,68.58,67.11,77.84,1.1,1.2583,0
2025-01-22 12:00:00,5,2,12,0,0,Clear,19.3,120,101,84.7,0,1,0,4,19,13,15,2.99,60.06,61.57,98.0,1.1,1.2584,0
2025-01-22 13:00:00,1,2,13,0,0,Rain,19.0,150,111,74.08,0,1,0,4,39,20,19,3.47,67.25,65.61,55.43,1.1,1.2585,0
2025-01-22 13:00:00,2,2,13,0,0,Rain,19.0,200,171,85.59,0,1,0,4,29,31,30,4.28,43.95,45.72,81.99,1.1,1.2586,0
2025-01-22 13:00:00,3,2,13,0,0,Rain,19.0,80,40,50.15,0,1,0,4,40,5,4,2.1,61.2,61.72,55.35,1.1,1.2587,0
2025-01-22 13:00:00,4,2,13,0,0,Rain,19.0,300,149,49.92,0,1,0,4,151,29,15,2.54,68.3,67.08,77.84,1.1,1.2588,0
2025-01-22 13:00:00,5,2,13,0,0,Rain,19.0,120,86,71.78,0,1,0,4,34,13,11,3.51,59.91,61.59,98.0,1.1,1.2589,0
2025-01-22 14:00:00,1,2,14,0,0,Clear,10.9,150,61,41.07,0,1,0,4,89,6,5,3.8,66.94,65.56,71.73,1.1,1.259,0
2025-01-22 14:00:00,2,2,14,0,0,Clear,10.9,200,163,81.99,0,1,0,4,37,21,20,1.8,43.85,45.79,74.91,1.1,1.2591,0
2025-01-22 14:00:00,3,2,14,0,0,Clear,10.9,80,13,16.68,0,1,0,4,67,2,1,2.38,61.07,61.63,68.29,1.1,1.2592,0
2025-01-22 14:00:00,4,2,14,0,0,Clear,10.9,300,233,77.84,0,1,0,4,67,29,27,1.7,68.18,67.1,74.6,1.1,1.2593,0
2025-01-22 14:00:00,5,2,14,0,0,Clear,10.9,120,102,85.37,0,1,0,4,18,12,15,2.69,59.91,61.63,98.0,1.1,1.2594,0
2025-01-22 15:00:00,1,2,15,0,0,Rain,16.1,150,38,25.54,0,1,0,4,112,4,6,2.43,66.51,65.48,98.0,1.1,1.2595,0
2025-01-22 15:00:00,2,2,15,0,0,Rain,16.1,200,129,64.85,0,1,0,4,71,24,10,2.3,43.72,45.83,98.0,1.1,1.2596,0
2025-01-22 15:00:00,3,2,15,0,0,Rain,16.1,80,44,55.35,0,1,0,4,36,7,6,1.66,61.37,61.62,68.29,1.1,1.2597,0
2025-01-22 15:00:00,4,2,15,0,0,Rain,16.1,300,160,53.34,0,1,0,4,140,22,25,2.09,68.01,67.08,90.79,1.1,1.2598,0
2025-01-22 15:00:00,5,2,15,0,0,Rain,16.1,120,117,98.0,0,1,0,4,3,13,18,3.61,59.91,61.7,98.0,1.1,1.2599,0
2025-01-22 16:00:00,1,2,16,0,0,Clear,11.2,150,83,55.43,0,1,0,4,67,11,12,1.51,66.26,65.46,98.0,1.1,1.26,0
2025-01-22 16:00:00,2,2,16,0,0,Clear,11.2,200,149,74.91,0,1,0,4,51,17,25,3.26,43.78,45.88,98.0,1.1,1.2601,0
2025-01-22 16:00:00,3,2,16,0,0,Clear,11.2,80,23,29.06,0,1,0,4,57,3,2,2.33,61.46,61.56,98.0,1.1,1.2602,0
2025-01-22 16:00:00,4,2,16,0,0,Clear,11.2,300,223,74.4,0,1,0,4,77,29,26,1.68,67.87,67.09,90.79,1.1,1.2603,0
2025-01-22 16:00:00,5,2,16,0,0,Clear,11.2,120,89,74.5,0,1,0,4,31,16,7,3.75,59.77,61.73,98.0,1.1,1.2604,0
